Time(s),Actuator_0_Deflection,Actuator_0_TargetDeflection,Actuator_1_Deflection,Actuator_1_TargetDeflection,Actuator_2_Deflection,Actuator_2_TargetDeflection,Actuator_3_Deflection,Actuator_3_TargetDeflection,PitchError,RollError,YawError
13.689999999999753,0.19343517590328405,0.17725445650843374,-2.2916675240774602e-17,-2.8565478848032375e-17,-0.19343517590328405,-0.17725445650843374,4.731819144682813e-17,5.174276683437921e-17,0.0017756625181354745,1.0830094984702699e-17,-3.6063712813124942e-19
13.699999999999752,0.1918953768676345,0.17531871510103142,-2.3454229977049026e-17,-2.805590794938926e-17,-0.1918953768676345,-0.17531871510103142,4.773924546480203e-17,5.114435543228914e-17,0.0017601283311209992,1.0841080191196038e-17,-3.648664539947816e-19
13.709999999999752,0.19031789893357998,0.17336775522207168,-2.3892137534263963e-17,-2.744603160538513e-17,-0.19031789893357998,-0.17336775522207168,4.8063284521179585e-17,5.045043272692521e-17,0.001744231150145385,1.0851678356402329e-17,-3.681183265824706e-19
13.719999999999752,0.18870487949333134,0.17140401318726117,-2.423033527009854e-17,-2.673774116855403e-17,-0.18870487949333134,-0.17140401318726117,4.829045170796916e-17,4.9661715192022545e-17,0.0017279923691252174,1.0861880758079193e-17,-3.703937805331693e-19
13.729999999999752,0.18705848438543107,0.16942992131005272,-2.4468946489427425e-17,-2.5933044920263903e-17,-0.18705848438543107,-0.16942992131005272,4.842094468166468e-17,4.877901467016814e-17,0.001711433648570322,1.0871684742378876e-17,-3.7169503918882073e-19
13.739999999999752,0.18538090480686215,0.16744790487453604,-2.460827387635532e-17,-2.503406436036958e-17,-0.18538090480686215,-0.16744790487453604,4.84550195462945e-17,4.780323657341043e-17,0.0016945768849378868,1.088109367167024e-17,-3.7202550052250763e-19
13.749999999999751,0.18367435423094106,0.1654603791565156,-2.4648793198189836e-17,-2.404303040869082e-17,-0.18367435423094106,-0.1654603791565156,4.8392994195714657e-17,4.673537798004544e-17,0.0016774441800642612,1.0890116864095998e-17,-3.713897217530112e-19
13.759999999999751,0.1819410653350301,0.16346974649592488,-2.4591147247083372e-17,-2.296227952338855e-17,-0.1819410653350301,-0.16346974649592488,4.8235251156726116e-17,4.557652563198942e-17,0.0016600578107140687,1.0898769525149457e-17,-3.697934026823405e-19
13.76999999999975,0.18018328694201985,0.16147839342376424,-2.4436139988818687e-17,-2.1794249741372092e-17,-0.18018328694201985,-0.16147839342376424,4.7982239971058477e-17,4.4327853837057804e-17,0.0016424401982855618,1.0907072671552498e-17,-3.672433677936769e-19
13.77999999999975,0.17840328097946023,0.15948868784645903,-2.4184730891606055e-17,-2.0541476646025575e-17,-0.17840328097946023,-0.15948868784645903,4.7634479151053394e-17,4.299062228055951e-17,0.001624613878710243,1.0915053047714272e-17,-3.637475471481828e-19
13.78999999999975,0.17660331946012456,0.15750297629037827,-2.383802941084517e-17,-1.9206589267669714e-17,-0.17660331946012456,-0.15750297629037827,4.719255774098576e-17,4.156617375064572e-17,0.001606601472583811,1.0922743035048412e-17,-3.5931495612010965e-19
13.79999999999975,0.1747856814876923,0.15552358120931134,-2.33972896086087e-17,-1.7792305922114608e-17,-0.1747856814876923,-0.15552358120931134,4.665713651334387e-17,4.005593178173005e-17,0.001588425655564663,1.09301805544252e-17,-3.539556740104518e-19
13.80999999999975,0.17295265029115134,0.15355279835720026,-2.2863904889135605e-17,-1.630142999292917e-17,-0.17295265029115134,-0.15355279835720026,4.6028948827010275e-17,3.846139822051881e-17,0.0015701091290749797,1.0937408962033985e-17,-3.4768082158035733e-19
13.81999999999975,0.1711065102913965,0.15159289422898417,-2.2239402833938415e-17,-1.4642846702345013e-17,-0.1711065102913965,-0.15159289422898417,4.530880117215302e-17,3.6879728275317156e-17,0.0015516745913388347,1.0943552197988006e-17,-3.4050325508942486e-19
13.82999999999975,0.1692495442034424,0.14964610357125993,-2.151649493842124e-17,-1.2864394769436198e-17,-0.1692495442034424,-0.14964610357125993,4.450666883172702e-17,3.526700431038942e-17,0.0015331447087901808,1.0948203224552448e-17,-3.32436445171515e-19
13.83999999999975,0.16738403017750517,0.14771462696550552,-2.069313874692913e-17,-1.101502563076062e-17,-0.16738403017750517,-0.14771462696550552,4.362739849939501e-17,3.357828751686989e-17,0.0015145420878830839,1.0951423004243122e-17,-3.2349446258109564e-19
13.84999999999975,0.16551223898215953,0.14580062848543981,-1.9772144514254507e-17,-9.097861838592626e-18,-0.16551223898215953,-0.14580062848543981,4.267109915185475e-17,3.181534199291072e-17,0.0014958892473350563,1.0953277707493695e-17,-3.1369232090666414e-19
13.859999999999749,0.16363643123262223,0.1439062334305874,-1.8756352214224517e-17,-7.116089691098713e-18,-0.16363643123262223,-0.1439062334305874,4.163803727143504e-17,2.9979996939462973e-17,0.0014772085908334209,1.0953838575662732e-17,-3.030459494120846e-19
13.869999999999749,0.1617588546671194,0.1420335261378326,-1.764863477778463e-17,-5.0729533490486904e-18,-0.1617588546671194,-0.1420335261378326,4.052862805280368e-17,2.8074145288612576e-17,0.0014585223802335338,1.0953181765130556e-17,-2.915721650483692e-19
13.879999999999749,0.15988174147418355,0.14018454787245996,-1.645190046306891e-17,-2.9717505128124232e-18,-0.15988174147418355,-0.14018454787245996,3.934342731593664e-17,2.6099740730033167e-17,0.0014398527092764387,1.0951388188380021e-17,-2.7928864369243504e-19
13.889999999999748,0.158007305673598,0.13836129480033482,-1.51690945885401e-17,-8.158280743112706e-19,-0.158007305673598,-0.13836129480033482,3.8083123905699565e-17,2.4058794706908842e-17,0.0014212214778525172,1.0948543352169355e-17,-2.662138906578768e-19
13.899999999999748,0.1561377405536047,0.1365657160423829,-1.380320068742811e-17,1.3914222492577748e-18,-0.1561377405536047,-0.1365657160423829,3.674853252882898e-17,2.195337338450866e-17,0.0014026503668363392,1.094473719292044e-17,-2.523672105232464e-19
13.909999999999748,0.15427521616685339,0.13479971181274186,-1.235724113680308e-17,3.646568293496455e-18,-0.15427521616685339,-0.13479971181274186,3.5340586984086605e-17,1.978559459454894e-17,0.0013841608135168762,1.0940063909459104e-17,-2.3776867632354366e-19
13.919999999999748,0.15242187688746425,0.13306513164164147,-1.0834277310155348e-17,5.946141830292438e-18,-0.15242187688746425,-0.13306513164164147,3.386033374586723e-17,1.7557624758671803e-17,0.001365773987646,1.0934621793255692e-17,-2.224390981508832e-19
13.929999999999747,0.15057983903145164,0.13136377268395139,-9.237409298311565e-18,8.286642950512795e-18,-0.15057983903145164,-0.13136377268395139,3.2308925865637376e-17,1.5271675794401365e-17,0.0013475107681269597,1.0928513056324568e-17,-2.0639999121047363e-19
13.939999999999747,0.14875118854263125,0.12969737811420742,-7.569775239840724e-18,1.066454443983707e-17,-0.14875118854263125,-0.12969737811420742,3.068761715929156e-17,1.2930002007000628e-17,0.0013293917203632975,1.0921843656950351e-17,-1.8967354337816512e-19
13.949999999999747,0.1469379787460091,0.12806763560899215,-5.8345502987649065e-18,1.3170418018954489e-17,-0.1469379787460091,-0.12806763560899215,2.899775665187582e-17,1.0630353041538731e-17,0.0013114370742875932,1.0913798375493467e-17,-1.7228318875728856e-19
13.959999999999747,0.1451422281705432,0.12647617591698757,-4.02598844350598e-18,1.575576758874375e-17,-0.1451422281705432,-0.12647617591698757,2.724986710034054e-17,8.329543220665794e-18,0.001293666703087959,1.090402917950289e-17,-1.542526454989933e-19
13.969999999999747,0.14336591844301919,0.1249245715173653,-2.1435054636944023e-18,1.8371035119872753e-17,-0.14336591844301919,-0.12492457151736527,2.544936022835484e-17,5.98333259449106e-18,0.0012761001026491776,1.0892654157455309e-17,-1.3560589343879642e-19
13.979999999999746,0.14161099225467938,0.12341433536679076,-1.9128881395609901e-19,2.1012604899125824e-17,-0.14161099225467938,-0.12341433536679074,2.359692277813304e-17,3.5940904950084665e-18,0.0012587563717240931,1.087979467290195e-17,-1.163674534513072e-19
13.989999999999746,0.1398793514021142,0.12194691973527386,1.8265284594718198e-18,2.367685499737381e-17,-0.1398793514021142,-0.12194691973527383,2.1693401611477285e-17,1.1642130740679963e-18,0.0012416541928496534,1.0865575178086172e-17,-9.656235325859192e-20
13.999999999999746,0.138172854903804,0.12052371513092196,3.905861949575923e-18,2.636016289789197e-17,-0.13817285490380396,-0.12052371513092193,1.9739791024630872e-17,-1.3038784373526268e-18,0.0012248118140207487,1.0850123012997351e-17,-7.621609299685758e-20
14.009999999999746,0.13649331719357233,0.11914604931358165,6.042671204015236e-18,2.9035361506261665e-17,-0.1364933171935723,-0.11914604931358162,1.7737221104630735e-17,-3.831594986901538e-18,0.0012082470311337782,1.0833799429149567e-17,-5.535447151869767e-20
14.019999999999746,0.13484250639209058,0.11781518639739771,8.230714979476515e-18,3.1710094237587305e-17,-0.13484250639209056,-0.11781518639739769,1.568467687545302e-17,-6.405090147733336e-18,0.0011919771712108186,1.0816852075015072e-17,-3.4003762333829e-20
14.029999999999745,0.1332221426574677,0.11653232604178612,1.0465073332591228e-17,3.438046771636596e-17,-0.13322214265746768,-0.1165323260417861,1.3582557610542535e-17,-9.022179391005637e-18,0.0011760190764138231,1.0799530919027874e-17,-1.2190613567390735e-20
14.039999999999745,0.13163389661581315,0.11529860273064511,1.2740924010839496e-17,3.7054413511584146e-17,-0.1316338966158131,-0.11529860273064509,1.1431432472857174e-17,-1.1668718827409318e-17,0.0011603890888572603,1.0781972162580741e-17,1.005792502223969e-20
14.049999999999745,0.13007938787255918,0.11411508513936035,1.5054658448285897e-17,3.9834344745848533e-17,-0.13007938787255913,-0.11411508513936032,9.233162431363874e-18,-1.423491637389315e-17,0.0011451030362264328,1.0763273571332563e-17,3.2713908289592295e-20
14.059999999999745,0.12856018360521243,0.11298277558896945,1.7412757376620862e-17,4.26485097553116e-17,-0.12856018360521237,-0.11298277558896942,6.999879458520087e-18,-1.6787276786348756e-17,0.0011301762182074823,1.074322939883747e-17,5.57495462410329e-20
14.069999999999744,0.12707779723807944,0.11190260958688664,1.98142567307822e-17,4.545885309025685e-17,-0.12707779723807938,-0.11190260958688661,4.736232252676366e-18,-1.935823236977401e-17,0.001115623393733992,1.0721982821707513e-17,7.913701893861768e-20
14.079999999999744,0.12563368719940313,0.11087545545333177,2.2254662733775388e-17,4.823835397681598e-17,-0.12563368719940307,-0.11087545545333174,2.4433407881628065e-18,-2.1969100955003872e-17,0.001101458769053877,1.069990937200854e-17,1.028484429756616e-19
14.089999999999744,0.12422925576122333,0.10990211403273194,2.4727337881419507e-17,5.1030078104930835e-17,-0.12422925576122329,-0.10990211403273191,1.2018979983639317e-19,-2.4570308042857976e-17,0.0010876959866192473,1.0676923561546477e-17,1.268555109693447e-19
14.099999999999744,0.12286584796217537,0.10898331848912686,2.7230374553818215e-17,5.376047951632057e-17,-0.12286584796217533,-0.10898331848912683,-2.229421724851925e-18,-2.7230296392978604e-17,0.001074348114800806,1.0653634644742998e-17,1.5113016904352496e-19
14.109999999999744,0.12154475061332821,0.10811973418448118,2.975504784182689e-17,5.644868721871524e-17,-0.12154475061332817,-0.10811973418448115,-4.608569509630183e-18,-2.9923841490196343e-17,0.0010614276384272026,1.0630420663072696e-17,1.7564414275882546e-19
14.119999999999743,0.1202671913870495,0.1073119586388552,3.2295283486948514e-17,5.912610447634357e-17,-0.12026719138704946,-0.10731195863885518,-7.017636154422737e-18,-3.261332823583267e-17,0.001048946450148772,1.0607313758106071e-17,2.00368904313743e-19
14.129999999999743,0.11903433798878627,0.1065605215711623,3.4848573688514264e-17,6.18251102193646e-17,-0.11903433798878622,-0.10656052157116228,-9.453388300046201e-18,-3.526023843418152e-17,0.0010369158426239812,1.058399945028149e-17,2.2527572858945757e-19
14.139999999999743,0.11784729741153975,0.10586588501932734,3.7415730557237185e-17,6.448228504669171e-17,-0.11784729741153971,-0.10586588501932731,-1.1909234791169511e-17,-3.7918298710609457e-17,0.0010253465015259832,1.0560742377964627e-17,2.503340958828029e-19
14.149999999999743,0.11670711527272089,0.10522844353836595,3.9991453767324015e-17,6.701381774629943e-17,-0.11670711527272085,-0.10522844353836593,-1.438432446821113e-17,-4.0670862618125125e-17,0.001014248499365565,1.0538616133827928e-17,2.755160528571962e-19
14.159999999999743,0.11561477523296204,0.10464852447505614,4.2562971694335343e-17,6.955821425153255e-17,-0.115614775232962,-0.10464852447505611,-1.6885819309453143e-17,-4.337705312413706e-17,0.0010036312901259082,1.0517305234152801e-17,3.0079510951577313e-19
14.169999999999742,0.11457119849637462,0.10412638831769912,4.513190867682372e-17,7.231160555001332e-17,-0.11457119849637458,-0.10412638831769909,-1.940679351867151e-17,-4.582887633335965e-17,0.000993503704703625,1.0494530564868515e-17,3.261417917375713e-19
14.179999999999742,0.11357724339164758,0.10366222911929683,4.771839880827635e-17,7.502922330122547e-17,-0.11357724339164756,-0.1036622291192968,-2.192118714018488e-17,-4.826822331659334e-17,0.0009838739471495239,1.0470442616133195e-17,3.5152799696859563e-19
14.189999999999742,0.11263370503328039,0.10325617499260618,5.031736738259209e-17,7.77316886851274e-17,-0.11263370503328037,-0.10325617499260616,-2.4428439129831837e-17,-5.0668964026298034e-17,0.0009747495917017409,1.0444960218887163e-17,3.7692567337858877e-19
14.199999999999742,0.1117413150621645,0.10290828867539129,5.2926184980533095e-17,8.042844283588763e-17,-0.11174131506216448,-0.10290828867539126,-2.6925555231071195e-17,-5.30163560979936e-17,0.0009661375806030282,1.0417886288346641e-17,4.0230690965579744e-19
14.209999999999742,0.11090074146464268,0.10261856816404868,5.554337084788939e-17,8.308205913708073e-17,-0.11090074146464265,-0.10261856816404866,-2.940842320707711e-17,-5.534309632431124e-17,0.0009580442226930672,1.0389370686064436e-17,4.276441819879958e-19
14.219999999999741,0.11011258846908453,0.10238694741380336,5.816402352939167e-17,8.570156564668821e-17,-0.1101125884690845,-0.10238694741380333,-3.1876433663306443e-17,-5.763508151042304e-17,0.0009504751927658727,1.0359446852563803e-17,4.529101618997104e-19
14.229999999999741,0.1093773965189366,0.10221329710380658,6.078456713821706e-17,8.821381494208793e-17,-0.10937739651893658,-0.10221329710380656,-3.432769310034048e-17,-5.996133019330307e-17,0.0009434355316817331,1.0328840956214095e-17,4.780781286330824e-19
14.23999999999974,0.10869564232114577,0.10209742546494043,6.339480518056485e-17,9.066937149508865e-17,-0.10869564232114574,-0.1020974254649404,-3.676705619123595e-17,-6.223350120549455e-17,0.0009369296472221011,1.0297583897994476e-17,5.031066194727134e-19
14.24999999999974,0.10806773896875063,0.10203907916859349,6.599032333300432e-17,9.307201499952256e-17,-0.1080677389687506,-0.10203907916859346,-3.9190508852238015e-17,-6.440782584172223e-17,0.0009309613156753189,1.0265473918476367e-17,5.279397643697769e-19
14.25999999999974,0.10749403613638488,0.10203794427440471,6.856748703594419e-17,9.536716781225075e-17,-0.10749403613638485,-0.10203794427440468,-4.159025384716295e-17,-6.659426130287607e-17,0.0009255336841403454,1.0233116815018496e-17,5.525519450862767e-19
14.26999999999974,0.10697482034736587,0.10209364723483079,7.111781385442953e-17,9.763401042846639e-17,-0.10697482034736584,-0.10209364723483076,-4.3969699756096677e-17,-6.870862176115775e-17,0.0009206492735348669,1.020030671761766e-17,5.76917597376256e-19
14.27999999999974,0.1065103153109636,0.10220575595468301,7.364116358428087e-17,9.984755580032217e-17,-0.10651031531096357,-0.10220575595468298,-4.632391944910526e-17,-7.077201618258168e-17,0.0009163099822937267,1.0167067657605585e-17,6.0101171848712985e-19
14.28999999999974,0.10610068232840247,0.10237378090336693,7.613503153152164e-17,1.019942035592139e-16,-0.10610068232840245,-0.1023737809033669,-4.8650463458369447e-17,-7.279421748216501e-17,0.0009125170907428242,1.0133537113773487e-17,6.248098391501595e-19
14.29999999999974,0.10574602076607063,0.10259717627777766,7.859585710912908e-17,1.0401298669844974e-16,-0.1057460207660706,-0.10259717627777763,-5.094804542957848e-17,-7.48329810947859e-17,0.000909271266133124,1.0100428342454874e-17,6.482882550500785e-19
14.30999999999974,0.10544636859436145,0.10287534121377992,8.10146167869634e-17,1.059949994974921e-16,-0.10544636859436142,-0.10287534121377989,-5.3220997577524564e-17,-7.679270028735208e-17,0.0009065725683189284,1.006752645150771e-17,6.714233659954537e-19
14.31999999999974,0.10520170299052507,0.10320762104395821,8.339181450414713e-17,1.0791560125992821e-16,-0.10520170299052505,-0.10320762104395818,-5.5464141668680474e-17,-7.869471709626999e-17,0.0009044204560639016,1.0034846085626555e-17,6.941922181984174e-19
14.329999999999739,0.1050119410038419,0.1035933085996783,8.572556137136275e-17,1.097616108057507e-16,-0.10501194100384187,-0.10359330859967827,-5.767482320688024e-17,-8.054898497535545e-17,0.0009028137939580545,1.0002514370283884e-17,7.165724777739354e-19
14.339999999999739,0.10487694028140383,0.10403164555509672,8.801289389575437e-17,1.1162570091243903e-16,-0.1048769402814038,-0.1040316455550967,-5.985158750103143e-17,-8.225872136625591e-17,0.0009017508599282767,9.969731160469368e-18,7.38541973471287e-19
14.349999999999739,0.10479649985272786,0.10452182381094133,9.025994957888065e-17,1.1355559121623912e-16,-0.10479649985272783,-0.1045218238109413,-6.198390821406004e-17,-8.377261720585741e-17,0.0009012293533246041,9.935232812923179e-18,7.600789184336565e-19
14.359999999999738,0.1047703609713878,0.10506298691593609,9.247682298560064e-17,1.1535269893929546e-16,-0.10477036097138777,-0.10506298691593606,-6.405737801938254e-17,-8.528820283926933e-17,0.0009012464035640983,9.899718830693421e-18,7.811630284515021e-19
14.369999999999738,0.10479820801182067,0.10565423152184375,9.46537504060433e-17,1.1715577274860884e-16,-0.10479820801182065,-0.10565423152184372,-6.607775812646916e-17,-8.666268014745003e-17,0.0009017985793121988,9.862498323216086e-18,8.017740230951993e-19
14.379999999999738,0.10487966941925639,0.10629460887046242,9.679510095157431e-17,1.1893002375870598e-16,-0.10487966941925636,-0.1062946088704624,-6.803667245551409e-17,-8.792853352774798e-17,0.0009028818981817264,9.823225504950685e-18,8.218924185549028e-19
14.389999999999738,0.10501431871075594,0.10698312631729846,9.890151735747564e-17,1.205810254301802e-16,-0.10501431871075591,-0.10698312631729844,-6.992963331521781e-17,-8.917865932239917e-17,0.0009044918369358137,9.782476880356395e-18,8.414998071882241e-19
14.399999999999737,0.10520167552598496,0.10771874888264259,1.0096459532138441e-16,1.2204768792237652e-16,-0.10520167552598493,-0.10771874888264256,-7.176142033035411e-17,-9.04725350009282e-17,0.0009066233421738518,9.741403069955043e-18,8.605787223513324e-19
14.409999999999737,0.10544120672559738,0.1085004008277406,1.0297091684908174e-16,1.2353880408096768e-16,-0.10544120672559736,-0.10850040082774057,-7.354201831383114e-17,-9.159731276837531e-17,0.0009092708414793466,9.699069885388257e-18,8.79111442606828e-19
14.419999999999737,0.10573232753508649,0.10932696725525957,1.0492821010361318e-16,1.249733592139766e-16,-0.10573232753508646,-0.10932696725525955,-7.526020675224655e-17,-9.263279104819569e-17,0.0009124282550097698,9.655350442128827e-18,8.970813052118609e-19
14.429999999999737,0.10607440273208865,0.11019729573192545,1.0683575824880951e-16,1.263157548722027e-16,-0.10607440273208862,-0.11019729573192542,-7.691342672923698e-17,-9.361314019638597e-17,0.0009160890075083678,9.610461348368464e-18,9.144725136039806e-19
14.439999999999737,0.10646674787511458,0.11111019793097564,1.0868952502414236e-16,1.2758862191178406e-16,-0.10646674787511455,-0.11111019793097561,-7.85026145808305e-17,-9.451391783017513e-17,0.0009202460407175715,9.564384361117673e-18,9.312698843836225e-19
14.449999999999736,0.10690863057165137,0.11206445129247415,1.1048801188075887e-16,1.287797921660433e-16,-0.10690863057165134,-0.11206445129247412,-8.002629153864734e-17,-9.534596940911987e-17,0.0009248918261737249,9.517213999569984e-18,9.474590137761632e-19
14.459999999999736,0.10739927178358856,0.1130588006992066,1.1222870492142542e-16,1.298770228596056e-16,-0.10739927178358853,-0.11305880069920657,-8.148415163965885e-17,-9.612039416551789e-17,0.000930018378362619,9.469156389332684e-18,9.63026288207863e-19
14.469999999999736,0.1079378471678989,0.1140919601660419,1.139081644237449e-16,1.3091498087764336e-16,-0.10793784716789888,-0.11409196016604187,-8.287697426867147e-17,-9.680108145211449e-17,0.000935617268215261,9.420067419098814e-18,9.779586760183494e-19
14.479999999999736,0.10852348845050064,0.11516261454067296,1.1552657698848637e-16,1.3183493689689593e-16,-0.10852348845050061,-0.11516261454067293,-8.420202825979192e-17,-9.744639651790954e-17,0.0009416796369232796,9.370377725313675e-18,9.922441653379762e-19
14.489999999999736,0.10915528483122625,0.11626942121366493,1.1707852262496944e-16,1.3263591866697048e-16,-0.10915528483122622,-0.1162694212136649,-8.546239653971694e-17,-9.805658202581669e-17,0.0009481962100533587,9.320513386412437e-18,1.0058715052477784e-18
14.499999999999735,0.10983228441782342,0.11741101183573865,1.1855900460096337e-16,1.333641107757071e-16,-0.10983228441782339,-0.11741101183573863,-8.666089174830821e-17,-9.858440226178787e-17,0.0009551573119400786,9.270434389378817e-18,1.0188299904581495e-18
14.509999999999735,0.11055349568691389,0.11858599404018932,1.199678967308037e-16,1.3403156104739352e-16,-0.11055349568691386,-0.1185859940401893,-8.779556379484629e-17,-9.901722015624797e-17,0.0009625528803365098,9.219981297367187e-18,1.031109621661457e-18
14.519999999999735,0.11131788896983347,0.11979295316859918,1.213062313390459e-16,1.3461530743733892e-16,-0.11131788896983344,-0.11979295316859916,-8.886344558811045e-17,-9.937792294840267e-17,0.0009703724813021101,9.169222233865857e-18,1.042701275196829e-18
14.529999999999735,0.112124397961299,0.12103045399771414,1.2257275738411536e-16,1.3513907873186838e-16,-0.11212439796129897,-0.12103045399771412,-8.986403040171828e-17,-9.964239659998302e-17,0.000978605324307394,9.117990300178611e-18,1.0535964823418728e-18
14.539999999999734,0.11297192124884067,0.12229704246563917,1.2376860096935735e-16,1.3560365776724145e-16,-0.11297192124884065,-0.12229704246563915,-9.079456497653503e-17,-9.980984555783711e-17,0.0009872402775350378,9.06611499607398e-18,1.0637875391142788e-18
14.549999999999734,0.11385932386095886,0.12359124739544448,1.2489485553193505e-16,1.359509938206301e-16,-0.11385932386095883,-0.12359124739544446,-9.1652482353782e-17,-9.993909690090753e-17,0.000996265883357191,9.014000137015882e-18,1.0732677954260682e-18
14.559999999999734,0.1147854388319771,0.12491158221425133,1.2594698619803875e-16,1.3619247942968164e-16,-0.11478543883197707,-0.1249115822142513,-9.244105798982723e-17,-1.0001900826979725e-16,0.001005670373968856,8.961929767741223e-18,1.0820313201089794e-18
14.569999999999734,0.11574906878157237,0.1262565466660868,1.2692197378745698e-16,1.3641058567774871e-16,-0.11574906878157235,-0.12625654666608674,-9.316219530446429e-17,-9.996671299519718e-17,0.001015441687157465,8.90937449018567e-18,1.0900725420341735e-18
14.579999999999734,0.1167489875069928,0.1276246285165873,1.278249345941918e-16,1.3653651816980957e-16,-0.11674898750699277,-0.12762462851658724,-9.38097307769344e-17,-9.985233277182948e-17,0.0010255674821888511,8.85649547761797e-18,1.0973870005157822e-18
14.589999999999733,0.11778394158597978,0.1290143052479495,1.2865395138024311e-16,1.3652358863218707e-16,-0.11778394158597975,-0.12901430524794943,-9.438476038454967e-17,-9.972387227945339e-17,0.0010360351557901506,8.803911889788066e-18,1.1039712394134998e-18
14.599999999999733,0.11885265198844794,0.1304240457422768,1.2940284638025849e-16,1.3644190096188545e-16,-0.1188526519884479,-0.13042404574227676,-9.489284405786362e-17,-9.951143536178283e-17,0.0010468318582102594,8.75154484541233e-18,1.1098222118744143e-18
14.609999999999733,0.11995381569498484,0.13185231195178362,1.300727009888319e-16,1.3632786954568838e-16,-0.1199538156949848,-0.13185231195178357,-9.533236113138124e-17,-9.917924925595664e-17,0.0010579445093388338,8.698965254606103e-18,1.1149374403472113e-18
14.619999999999733,0.12108610732027125,0.13329756055417832,1.3066795897932264e-16,1.3612460680410864e-16,-0.12108610732027121,-0.13329756055417827,-9.569844093784263e-17,-9.878600533736837e-17,0.001069359814865022,8.646318299698663e-18,1.1193154930892534e-18
14.629999999999733,0.12224818073954295,0.1347582445916174,1.3118722767519772e-16,1.358210418664845e-16,-0.12224818073954291,-0.13475824459161734,-9.599226153808174e-17,-9.834426793982393e-17,0.0010810642824573662,8.593860912686612e-18,1.1229557480336509e-18
14.639999999999732,0.12343867071624134,0.1362328150918595,1.3162819339798217e-16,1.353941555044423e-16,-0.1234386707162413,-0.13623281509185944,-9.621608454006747e-17,-9.78788437935148e-17,0.0010930442379467535,8.542077035240678e-18,1.1258584528364886e-18
14.649999999999732,0.12465619452904585,0.1377197226699246,1.3198657207561164e-16,1.349264852586122e-16,-0.1246561945290458,-0.13771972266992455,-9.637431700381011e-17,-9.730788560117699e-17,0.0011052858414944014,8.490636903507075e-18,1.1280241470569011e-18
14.659999999999732,0.12589935359649174,0.13921741910897598,1.3226634180485609e-16,1.3437288852464532e-16,-0.1258993535964917,-0.13921741910897592,-9.64631578019761e-17,-9.667878603761659e-17,0.0011177751037273348,8.439670168328182e-18,1.129454344631813e-18
14.669999999999732,0.12716673509742596,0.14072435891907117,1.3246680622973911e-16,1.3375796667177947e-16,-0.12716673509742593,-0.14072435891907112,-9.6483677541624e-17,-9.596852597627487e-17,0.0011304979018241764,8.38907100271789e-18,1.1301511417364174e-18
14.679999999999731,0.12845691358559086,0.14223900087229369,1.325896763911335e-16,1.3307152479441529e-16,-0.12845691358559083,-0.14223900087229363,-9.643465438856256e-17,-9.518940842061524e-17,0.0011434399955342813,8.338845888645644e-18,1.130117402876254e-18
14.689999999999731,0.12976845259664724,0.14375980951314116,1.3263553032930507e-16,1.32350334591601e-16,-0.1297684525966472,-0.1437598095131411,-9.631615356707238e-17,-9.430630700475709e-17,0.001156587043113766,8.288650417869908e-18,1.12935648068858e-18
14.699999999999731,0.1310999062460012,0.14528525664284372,1.3260839036654e-16,1.3152598143746054e-16,-0.13109990624600118,-0.14528525664284367,-9.612489137885092e-17,-9.339068692043222e-17,0.0011699246171622724,8.238830913030952e-18,1.1278728103053509e-18
14.70999999999973,0.13244982081582934,0.14681382277643976,1.3250538553810786e-16,1.3066985570087968e-16,-0.13244982081582932,-0.1468138227764397,-9.586469742297021e-17,-9.237263108816536e-17,0.001183438220344712,8.1890359354811e-18,1.125671093996619e-18
14.71999999999973,0.13381673632973753,0.14834399857155195,1.323307117795252e-16,1.2976077155310585e-16,-0.1338167363297375,-0.1483439985715519,-9.553238337416048e-17,-9.127600092989371e-17,0.0011971133009827041,8.139142362739834e-18,1.122756823382334e-18
14.72999999999973,0.1351991881135373,0.14987428622768972,1.3208614963208587e-16,1.287771023117658e-16,-0.13519918811353726,-0.14987428622768967,-9.512733503093765e-17,-9.012524162122958e-17,0.001210935268500745,8.089254818342358e-18,1.119136272622484e-18
14.73999999999973,0.13659570834065562,0.1514032008551318,1.3177125214524303e-16,1.277202894155384e-16,-0.1365957083406556,-0.15140320085513173,-9.465132290684453e-17,-8.892156480084102e-17,0.001224889508712649,8.039474250298458e-18,1.1148163520820564e-18
14.74999999999973,0.13800482756074636,0.1529292718123384,1.3138575207244424e-16,1.2663884556083022e-16,-0.1380048275607463,-0.15292927181233834,-9.410606433144785e-17,-8.761858710624584e-17,0.0012389613989341553,7.98943624053689e-18,1.1098043124225915e-18
14.75999999999973,0.13942507621010622,0.15445104401101634,1.3093402419245715e-16,1.2548831597504273e-16,-0.13942507621010616,-0.15445104401101628,-9.348869924826473e-17,-8.62641565454537e-17,0.0012531363229080854,7.939235526945888e-18,1.1041082881598141e-18
14.76999999999973,0.14085498610254932,0.1559670791879892,1.304157965378652e-16,1.2424671787414543e-16,-0.14085498610254926,-0.15596707918798913,-9.280119311115578e-17,-8.488352151651743e-17,0.0012673996855289025,7.889194932806677e-18,1.0977371592957979e-18
