Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),Sustainer.AltimeterMassFX(N),Sustainer.AltimeterMassFY(N),Sustainer.AltimeterMassFZ(N),Sustainer.AltimeterMassMX(Nm),Sustainer.AltimeterMassMY(Nm),Sustainer.AltimeterMassMZ(Nm),Sustainer.GeneralMassFX(N),Sustainer.GeneralMassFY(N),Sustainer.GeneralMassFZ(N),Sustainer.GeneralMassMX(Nm),Sustainer.GeneralMassMY(Nm),Sustainer.GeneralMassMZ(Nm),Sustainer.MotorFX(N),Sustainer.MotorFY(N),Sustainer.MotorFZ(N),Sustainer.MotorMX(Nm),Sustainer.MotorMY(Nm),Sustainer.MotorMZ(Nm),Sustainer.NoseconeFX(N),Sustainer.NoseconeFY(N),Sustainer.NoseconeFZ(N),Sustainer.NoseconeMX(Nm),Sustainer.NoseconeMY(Nm),Sustainer.NoseconeMZ(Nm),Sustainer.TailFinsFX(N),Sustainer.TailFinsFY(N),Sustainer.TailFinsFZ(N),Sustainer.TailFinsMX(Nm),Sustainer.TailFinsMY(Nm),Sustainer.TailFinsMZ(Nm),Sustainer.UpperBodyTubeFX(N),Sustainer.UpperBodyTubeFY(N),Sustainer.UpperBodyTubeFZ(N),Sustainer.UpperBodyTubeMX(Nm),Sustainer.UpperBodyTubeMY(Nm),Sustainer.UpperBodyTubeMZ(Nm),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
1.3250000000000008,0.7476941440795315,0.0115633947557469,0.08543292444226287,2.782243499000685,0.003718770142061841,-0.0006562373474477588,-0.000953675968935307,1.2215690445161467,-0.021395949782101936,-0.005880299502955131,-107.44756684231918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37790534158576433,-0.42167175739487284,0.002829686521861526,-0.03934911899075885,-0.8945834323673361,0.003253226534787038,0.003253226534787038,1.5456636031934273e-05,0.1195652420098773,0.09118514521599999,0.6640554461003413,0.0157788906173726,-0.015378924700064966,0.5905556410946284,0.12616414568623374,29.19822145415332,262.20493845002585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1325410256410264,0.0,0.0,0.0,0.0023621178291981554,0.01725494140999463,-0.04589003417330021,0.0,0.0,1.1417226233026053e-05,0.008858885233094282,0.06567685944867838,-0.0720994023000734,0.0008840870107015759,-0.00028561731034357137,-0.001094008920292325,0.0003423916934544627,0.002501123583589862,-0.23230809016696796,1.5710597128003223e-08,1.1866658532744314e-09,0.00012891572512399197,0.014393081277608426,0.04608380545150402,1.887660066633349,2779789.11838488,-0.30293215704752086,0.21590673107854738,40.60435811376487,2.0,0.0,0.0
1.330000000000001,0.7439356421822284,-0.03439165662065592,0.0790009879139464,2.784465221879161,0.0035209501631667727,0.0013658546781817223,-0.0009527015678047708,1.2215452145418666,-0.013248256995718116,-0.011735916457747651,-107.7561092962798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3778592493369448,-0.42165438410415823,0.022472867373545806,-0.032354864770544334,-0.8943051115807117,0.0032525983614144706,0.0032525983614144706,1.5455696471494714e-05,0.11986968759992157,0.091156581216,0.4418924173161491,0.01925198484629935,-0.010665230440816124,0.5890392864810987,0.12724372288456182,29.401290136260215,293.4449504136555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1365153846153855,0.0,0.0,0.0,-0.006929372308835691,0.01597843022093712,-0.04612174473060677,0.0,0.0,1.1478818001470141e-05,-0.026462912560659243,0.060718107725681036,-0.07244734468581068,0.0009049960661022784,0.0002140450798159705,-0.0010937915984233397,-0.0009993717511609923,0.002304449967328245,-0.23348107331980733,6.020927616999801e-09,4.724761997559998e-09,0.00012961121261709878,-0.011918789247110116,0.046646123143402066,1.890160110298449,2786816.391556111,-0.3050590965338235,0.21508152489494872,40.707873304016424,2.0,0.0,0.0
1.330000000000001,0.7472292805837739,-0.03419550327776903,0.07958322141624148,2.7844605309927197,0.003549022097246014,0.0013634899406597795,-0.0009527068352116867,1.2215452146089782,-0.015669698149941826,-0.016275429824116706,-107.75608378751801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3778592493369448,-0.42171846054222717,0.02251103416676302,-0.03228307890136285,-0.8943067459207589,0.0032525983614144706,0.0032525983614144706,1.5455696471494714e-05,0.11986969065206447,0.091156581216,0.441892843304378,0.019253379270876482,-0.010619820349504656,0.5890391087978916,0.1272439083107355,29.401289564366802,293.13648230439804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1365153846153855,0.0,0.0,0.0,-0.006873543740523152,0.01608640723195131,-0.04612242043517254,0.0,0.0,1.1478815574115713e-05,-0.026326250885646146,0.061166520603763486,-0.07244793926362596,0.0009108449041856076,0.0002110512016099709,-0.0010937968359673597,-0.0009957086515997356,0.0023302935805266842,-0.23348449392386705,8.423007339081805e-09,9.086797535554076e-09,0.00012961118518155733,-0.011684469111006013,0.04730014251487863,1.890153785071961,2786816.4626576533,-0.305092534215765,0.21505619079236402,40.707872584586525,2.0,0.0,0.0
1.3350000000000009,0.7479782507400496,-0.07074159034011158,0.05092014106416572,2.7874525873436546,0.0023555786271483754,0.0030203647516482577,-0.0009518689265768467,1.2215213243537806,-0.0014868110188981497,-0.02258183807380415,-108.06428951508543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3778131281929724,-0.4217254033173905,0.03578717187499508,-0.01610688130608517,-0.8940308302639232,0.0032519678114646257,0.0032519678114646257,1.545456899896724e-05,0.12017463605984557,0.091128017216,0.18727835898609319,0.02133222094835551,-0.005095689087164775,0.5875116211910895,0.12831928294496164,29.604874989436546,324.1165583557879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1412736263736276,0.0,0.0,0.0,-0.014259462821734258,0.010315850607570346,-0.046356014168493706,0.0,0.0,1.1540581443491307e-05,-0.0544144166582311,0.039108427912572484,-0.07279801462515229,0.0006768693808104391,0.0006529162977293014,-0.001093718145967235,-0.002067710860146228,0.0014958625440228933,-0.234667010236327,7.580080140165177e-11,1.7485611825539798e-08,0.00013030863794689698,-0.0349544184651165,0.034813259758080556,1.8934217570797314,2793854.968616189,-0.30720046492486075,0.21419443852581085,40.81155822768219,2.0,0.0,0.0
1.3350000000000009,0.7481945362228113,-0.0709692344743547,0.05038924651114131,2.7874485366903987,0.0023301356286940652,0.003014021259324179,-0.0009520066743655321,1.2215212635145365,9.554162518611922e-05,-0.01243106464815941,-108.06404091224935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3778131281929724,-0.4215471979740997,0.03576841524722458,-0.016104752573689596,-0.8940316190790918,0.0032519678114646257,0.0032519678114646257,1.545456899896724e-05,0.12017525670288728,0.091128017216,0.18652085590513257,0.02131775921675031,-0.005112927378497879,0.5875010853765463,0.12831497362523306,29.605393446715375,324.53952261632674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1412736263736276,0.0,0.0,0.0,-0.014339518598934252,0.010213362539719027,-0.04635653388368002,0.0,0.0,1.1540613589628562e-05,-0.05454979520721786,0.038694454612992736,-0.07279891462070064,0.0006714865309249115,0.0006558095618184716,-0.0010938562880890752,-0.002079920668202585,0.0014814293584295415,-0.23466964117884836,-3.130022665707115e-13,5.298816543630372e-09,0.00013030900013391456,-0.03520081922713012,0.03428449393745171,1.893416917611307,2793869.267416135,-0.30715983488814713,0.21419572476696286,40.81177172936387,2.0,0.0,0.0
1.340000000000001,0.741657311978049,-0.08638862423783646,0.0062132604354504265,2.7916172885106203,0.0004318331269180644,0.00376301653704078,-0.0009512375454081664,1.2214973125303612,0.004865281196145776,-0.006904374554701836,-108.37208716776702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3777669781266671,-0.4214596512717805,0.038954910735432745,0.004524090886220383,-0.8937512306994027,0.003251333890067449,0.003251333890067449,1.54531596583079e-05,0.12048082435316226,0.09109945321599999,-0.08238163405086296,0.02191155648566783,0.0007260567227650484,0.5859634704274891,0.12938605854234903,29.809499464162112,355.8481116813283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1472076923076933,0.0,0.0,0.0,-0.017493550017388847,0.001269878240461029,-0.04658968458811125,0.0,0.0,1.1602584489512352e-05,-0.06637983604988433,0.004760797972850358,-0.07315080445292041,0.00023188801627195915,0.0009033246391934719,-0.001093848897361348,-0.00251523817056328,0.00018258422213903906,-0.23584991475604103,-8.113242080378856e-10,1.633906607849898e-09,0.00013100876746366914,-0.04743371350240371,0.01073735132167081,1.8978660578112176,2800921.8491018433,-0.30922163976059336,0.21340667221540452,40.915670473794584,2.0,0.0,0.0
1.340000000000001,0.7448092117718572,-0.08679345565629837,0.0064901630346647435,2.791612411408453,0.00043953438111734596,0.0037842498233455575,-0.0009512546789532091,1.2214973126139614,0.007875587872261624,-0.009887419199308344,-108.37205188060229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3777669781266671,-0.42150174749029246,0.038909282138355844,0.004568268032722292,-0.8937529935818207,0.003251333890067449,0.003251333890067449,1.54531596583079e-05,0.12048088977349287,0.09109945321599999,-0.08238155760330051,0.02188815934900515,0.0007527734666428216,0.5859633413810031,0.12938617122004697,29.80949875173287,355.6503245677829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1472076923076933,0.0,0.0,0.0,-0.017563402149779517,0.0013359134004492618,-0.0465903840668654,0.0,0.0,1.1602586983968828e-05,-0.06669404058039297,0.004961354566230795,-0.07315144112073432,0.0002354484916826481,0.0009071509681847437,-0.0010938660614745385,-0.0025360129261258863,0.00019289506798468692,-0.23585345571164068,-2.12590819249772e-09,3.3507686026496733e-09,0.00013100879553736068,-0.047884173517942524,0.011058431067387036,1.8978594178266321,2800923.3701640223,-0.3092470191797423,0.21338431038575548,40.9156914466918,2.0,0.0,0.0
1.3450000000000009,0.7423827095005301,-0.07760058527891164,-0.0395396615048958,2.7957656630430665,-0.0015978396542470417,0.0034568028882747447,-0.0009506365769531765,1.2214733011411294,0.013883652762994365,0.00017930048408615513,-108.67983834627884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3777207991108148,-0.42141462497436505,0.03093710650769545,0.023927892618956902,-0.8934750471172815,0.0032506995803744045,0.0032506995803744045,1.545175031764856e-05,0.12078727317250691,0.091070889216,-0.34603052001593576,0.020862337793972664,0.006565826332580973,0.5844150870012894,0.13045319000809238,30.014123329224336,26.867208085519323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1531417582417594,0.0,0.0,0.0,-0.01574098733523586,-0.007974534203973217,-0.04682558917002805,0.0,0.0,1.1664771005671381e-05,-0.05959413128260872,-0.030417420299329374,-0.07350637680329968,-0.00027158897556782744,0.0008980523511458892,-0.0010940123164784312,-0.0022654666610670542,-0.001147707001593209,-0.23704412922536527,-6.603927698700422e-09,-1.1014321463409063e-12,0.00013171096851958343,-0.046663478771216196,-0.0156117688859389,1.9022906159257849,2807994.5253973287,-0.3113129467881477,0.21257347817711159,41.01986687575127,2.0,0.0,0.0
1.3450000000000009,0.7414107486291107,-0.07722279682118671,-0.039792980548435025,2.7957619985947155,-0.001595228140409194,0.0034363195097628007,-0.0009507964450120763,1.2214732400163575,0.005320933440109903,0.0029380991659715243,-108.679666408863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3777207991108148,-0.42129413759272116,0.030936000726346273,0.023938031470444356,-0.8934748136753939,0.0032506995803744045,0.0032506995803744045,1.545175031764856e-05,0.12078808418988377,0.091070889216,-0.3467527201812102,0.020868775781628372,0.006555291101217838,0.5844047588967032,0.13044913658449303,30.014644235439775,27.198542552038997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1531417582417594,0.0,0.0,0.0,-0.015674271213252697,-0.0080549771932778,-0.046826013195509025,0.0,0.0,1.1664829882697554e-05,-0.059295614146646275,-0.0305802365797678,-0.07350747069149743,-0.0002745829178076144,0.0008943495324242985,-0.0010941729073312063,-0.002252911461287734,-0.0011577667753894245,-0.2370462757600374,-9.699971413709206e-10,-2.9575200769557293e-10,0.0001317116324364325,-0.04628679609484044,-0.01585494907799067,1.9022871849193215,2808013.248105009,-0.31130666741733287,0.21259387866948054,41.02014318866377,2.0,0.0,0.0
1.350000000000001,0.7321904228789995,-0.04481878159702742,-0.07359626999053329,2.799916043311834,-0.003131667360330997,0.0020864023893246626,-0.0009503611264953165,1.2214491674590198,-0.0002096884102654288,0.006438881233997528,-108.9873843998743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3776745911181672,-0.42130869165528484,0.014163427891113935,0.03650094843042793,-0.8931923852383774,0.003250064882020016,0.003250064882020016,1.5450340976989217e-05,0.12109528159149452,0.091042325216,-0.5856820379479568,0.018382394263701397,0.011906299300341748,0.5828462389180067,0.13151231129936647,30.2197924822517,58.57908800820346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1590758241758254,0.0,0.0,0.0,-0.009118912297633775,-0.014926922897492902,-0.047061031261903453,0.0,0.0,1.172724802502492e-05,-0.03440547893377393,-0.05655053461231538,-0.07386274716042517,-0.0006953598086528306,0.0006167721468116621,-0.0010945048228743815,-0.0012943903656197158,-0.0021188124807250018,-0.2382360024416627,1.5057743985928305e-12,-1.4198154042726033e-09,0.00013241644835404004,-0.030655353705913487,-0.03709532156010536,1.9067236580734568,2815102.932319681,-0.3133840965213972,0.21185501263602452,41.12459379684649,2.0,0.0,0.0
1.350000000000001,0.7352345074783944,-0.045086603804251876,-0.0738924495260472,2.799911764360548,-0.003148317671128705,0.00209466069368544,-0.0009503659718060184,1.2214491675673267,0.002710095297330061,0.00849262041722629,-108.9873523769246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3776745911181672,-0.4213263439310506,0.014123763594665079,0.03646972033041604,-0.8931942889288846,0.003250064882020016,0.003250064882020016,1.5450340976989217e-05,0.12109528292157572,0.091042325216,-0.5856823956499768,0.01835416988900205,0.011905132738058313,0.5828461867683133,0.13151232726191203,30.21979155924465,58.49376048106287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1590758241758254,0.0,0.0,0.0,-0.00917913445557088,-0.014975325190129474,-0.047061657689689375,0.0,0.0,1.1727244706453827e-05,-0.034599114030980864,-0.056782604306645966,-0.0738632285326028,-0.0006980871777815975,0.00062002789610793,-0.0010945096273626727,-0.0013083553177001327,-0.002134520029271768,-0.23823917359298544,-2.5152443370517074e-10,-2.469985942825064e-09,0.0001324164108502005,-0.030962840209586798,-0.037422729195631166,1.9067174754316634,2815102.963473451,-0.313394353053274,0.21183558606578326,41.124593773529824,2.0,0.0,0.0
1.3550000000000009,0.7297919581385662,0.00015253255407267607,-0.08629403121110962,2.802586746165695,-0.00376739634268308,0.00013754260176952738,-0.0009500790355262006,1.2214250342522652,-0.006739314160896449,0.013184920913441603,-109.29490739244868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3776283541214419,-0.42128307045317137,-0.0067850867151962625,0.038495183443453235,-0.8929143578562713,0.003249433559942162,0.003249433559942162,1.544928744111333e-05,0.12140329575151876,0.091013761216,-0.782121471816458,0.014486362858695461,0.016387526499546397,0.581277195635078,0.13257160721778455,30.42546070633773,89.95518836391577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1635455882352947,0.0,0.0,0.0,-1.3704931083179858e-05,-0.017523005587191193,-0.04729866931805145,0.0,0.0,1.1789887302120543e-05,0.00016817646902290645,-0.06629185772956105,-0.07422118051299395,-0.0009154181435486765,0.00016444293343778724,-0.0010949926832755745,-1.9389838670505285e-06,-0.002479167894357379,-0.23943899223855442,1.5547432642071068e-09,-5.950895695700168e-09,0.0001331237604472534,-0.006632554161123586,-0.04779884776765639,1.9096723883094235,2822211.2091502803,-0.31548675445220375,0.2110967452847602,41.229320229032886,2.0,0.0,0.0
1.3550000000000009,0.7275897719178145,0.0003807408917798427,-0.0859672532437134,2.802586211690447,-0.0037480902160842884,0.00014085720202055673,-0.0009501855937414465,1.221424972806067,-0.010257876067542927,0.005038907732395365,-109.29483550167956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3776283541214419,-0.4212192881744955,-0.006813149381882443,0.038519314518475394,-0.8929131033632823,0.003249433559942162,0.003249433559942162,1.544928744111333e-05,0.12140387081044478,0.091013761216,-0.7826000638823953,0.014499769358295422,0.01639707714852258,0.5812667328874032,0.1325679150444508,30.425984367638474,90.19752841523623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1635455882352947,0.0,0.0,0.0,6.022911600714081e-05,-0.01747019776976945,-0.04729866192397046,0.0,0.0,1.1789934490362367e-05,0.000312016227511247,-0.06603281694398377,-0.07422175981321631,-0.0009121982356405934,0.00016180255836983668,-0.0010950998209166693,8.495548261454878e-06,-0.0024642385299601783,-0.2394389548076607,3.601987104264109e-09,-8.691606784115451e-10,0.00013312429268486043,-0.006432408490102601,-0.04744793872523801,1.9096731083271647,2822224.4445705432,-0.31550137407759493,0.21112838723424657,41.22951491621029,2.0,0.0,0.0
1.360000000000001,0.7158007309483899,0.04459351445062827,-0.0722184287717172,2.804798366205267,-0.0032282280513398444,-0.001809558070803405,-0.0009499410212422982,1.221400778184598,-0.014305582205102819,-0.002231922265630652,-109.60238759933418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37758208809332217,-0.42114517755299896,-0.02586505336359155,0.029454854095930023,-0.8926286700581718,0.0032488030375139427,0.0032488030375139427,1.544834626464274e-05,0.12171246393974482,0.090985197216,-0.9214508799644088,0.00957876390797005,0.019740117196574494,0.5796871300470807,0.13362382319642954,30.632179122774254,121.65122238803546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.167552941176471,0.0,0.0,0.0,0.00906464554258487,-0.014704898449735954,-0.04753542186264372,0.0,0.0,1.1852796683339395e-05,0.0342709817708453,-0.05547295382874393,-0.07458165377846207,-0.0008505449554591933,-0.0003338784040399955,-0.0010956279394140648,0.0012578871371981013,-0.002040576493237322,-0.2406374993300985,7.002522782424061e-09,1.7045179744115733e-10,0.00013383412148842722,0.01872846108703672,-0.04276357467578718,1.912169696147095,2829345.7820430687,-0.3176501515157396,0.21045264824291474,41.33443446834828,2.0,0.0,0.0
1.360000000000001,0.7187784032784345,0.04487237085331994,-0.07247524225586713,2.8047944316128888,-0.003236339604973608,-0.0018257592093016538,-0.0009499404003622367,1.221400778261056,-0.01600725810306286,0.0006502936057774401,-109.60235693550146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37758208809332217,-0.42113732454268604,-0.02583576187039573,0.029418343060526302,-0.8926307223738214,0.0032488030375139427,0.0032488030375139427,1.544834626464274e-05,0.12171243908722705,0.090985197216,-0.9214514677711222,0.009566286450616614,0.019717064298150632,0.5796871087955975,0.13362376824938207,30.632178471171745,121.68259496224297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.167552941176471,0.0,0.0,0.0,0.009110431895021448,-0.014761074142865498,-0.04753600722297353,0.0,0.0,1.1852790955872858e-05,0.034492439255420365,-0.055657275590840306,-0.07458203975404892,-0.0008536346713180519,-0.0003364731703269706,-0.0010956272481274815,0.0012694997028781245,-0.0020568925221613322,-0.24064046258655994,8.767531827106018e-09,-1.4469796496496596e-11,0.000133834056809372,0.019036608982924207,-0.04305689919534082,1.9121637092390675,2829345.204483377,-0.31765040935392747,0.21043666429646984,41.334426068725755,2.0,0.0,0.0
1.3650000000000009,0.7105008732485966,0.07569173847857599,-0.03763161358512577,2.8069942734601323,-0.00175866502083054,-0.0032310658329297113,-0.0009497845490984088,1.2213765225693418,-0.021342750522356162,-0.010890055243792144,-109.90981392283493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.377535793006457,-0.4210249421136343,-0.03738371265403154,0.01171519274151524,-0.8923488481618971,0.003248172125325193,0.003248172125325193,1.5447405088172153e-05,0.12202153553553431,0.09095663321599999,-0.992031148939644,0.0039112093794858435,0.02158390375687103,0.5780968316175629,0.13467605960039847,30.83889683765089,153.3993699923934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.171560294117648,0.0,0.0,0.0,0.015409042423118644,-0.007716485575587568,-0.047774467152649165,0.0,0.0,1.19158555482173e-05,0.058160237856356815,-0.028852250925523265,-0.07494394056963699,-0.0005429542290829085,-0.0007311667541704031,-0.0010962465752522906,0.0021224581991005254,-0.0010628770840149348,-0.24184761293522944,1.557974704273197e-08,4.056204028398511e-09,0.00013454617060566453,0.038308025824544456,-0.025916420843610528,1.9146454252982352,2836477.8436358855,-0.31982749600831606,0.2097763819123195,41.43951432192925,2.0,0.0,0.0
1.3650000000000009,0.7070672977146275,0.075330924185677,-0.037384965123127445,2.806995768842246,-0.0017623724528815382,-0.0032077700253445246,-0.0009498753690437312,1.2213764609127757,-0.012758260629333199,-0.01599648356481634,-109.90978220973915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.377535793006457,-0.42101908292431317,-0.0374443460957672,0.011694077081775736,-0.8923465827648409,0.003248172125325193,0.003248172125325193,1.5447405088172153e-05,0.12202203641781123,0.09095663321599999,-0.9921256242684953,0.003911886950744102,0.021613135860783683,0.5780859432180143,0.1346727615015764,30.83942230781156,153.5529500007856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.171560294117648,0.0,0.0,0.0,0.015355234177866061,-0.0076381273926224725,-0.04777416278523083,0.0,0.0,1.1915900141195644e-05,0.05787086409557841,-0.028699837842994364,-0.07494429034729605,-0.0005401345764172613,-0.0007275482748847996,-0.0010963379428268354,0.0021048259122325276,-0.001046999887510611,-0.2418460721428749,5.567273330665838e-09,8.752027077393594e-09,0.00013454667364190857,0.03788657808990979,-0.02569088804135171,1.914649186077405,2836489.353137661,-0.31987028142865886,0.20982769329169365,41.43968206158981,2.0,0.0,0.0
