Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AvionicsFX(N),FirstStage.AvionicsFY(N),FirstStage.AvionicsFZ(N),FirstStage.AvionicsMX(Nm),FirstStage.AvionicsMY(Nm),FirstStage.AvionicsMZ(Nm),FirstStage.BodyTubeFX(N),FirstStage.BodyTubeFY(N),FirstStage.BodyTubeFZ(N),FirstStage.BodyTubeMX(Nm),FirstStage.BodyTubeMY(Nm),FirstStage.BodyTubeMZ(Nm),FirstStage.CameraAssemblyFX(N),FirstStage.CameraAssemblyFY(N),FirstStage.CameraAssemblyFZ(N),FirstStage.CameraAssemblyMX(Nm),FirstStage.CameraAssemblyMY(Nm),FirstStage.CameraAssemblyMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeFX(N),FirstStage.NoseConeFY(N),FirstStage.NoseConeFZ(N),FirstStage.NoseConeMX(Nm),FirstStage.NoseConeMY(Nm),FirstStage.NoseConeMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
10.530710033812339,0.047490820932236874,-0.0956826842033974,0.04155883883136584,-11.16612189736784,0.003934701408399622,0.002780738774210832,-1.0973263516989399e-18,0.9899895704723896,-0.0013217205083412272,0.01360913799209937,6.463691701241865e-17,0.0,0.0,-2.7797384822290994,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.2764400188838245,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016718467341724278,6.456643854404967e-05,-2.875445479708926,7.272426937148375e-09,-7.710123679467117e-07,-6.556489285635408e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.061379299803747865,0.028310929705358284,-2.0257668865166485,0.0016379447397805445,0.0035511338656580528,-1.0842021724855044e-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.03400345819155147,0.013132078130934319,-1.0943149579848217,0.0,0.0,-1.116144261472579e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001327415346808201,5.1264556529187605e-05,-2.390856090928346,1.0427824520524624e-08,-1.105543135130494e-06,-5.451545666327382e-21,5.859456211804979,0.1693365868901081,-57.93800797163102,2.122162518268461,2.122162518268461,0.066173013946,0.22218021352468045,5.934000000000001,0.9987293748551188,-0.0014566004239806314,0.050373741738741824,112.9879219730627,1.3712780154006339,2164.827278917668,338.88352339047344,5.763773527601582,0.21089542572147396,-69.10412986899887,4244986.060770264,10.396291275587668,0.11338839603686421,73.27184402282676,2.920771201470002,-0.07922879852999822,-0.07922879852999822
10.530710033812339,0.04681015172629087,-0.09244592797502692,0.04516129423213614,-11.166121770036316,0.004238952211273928,0.002506037622881943,-1.0953758580985607e-18,0.9899895901245814,-0.0013380360338345778,0.013629134028521247,5.5030681331380085e-17,0.0,0.0,-2.7797384026424625,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.276933589333586,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001597474269933765,6.926824431248755e-05,-2.875445374690391,7.453079204593919e-09,-7.732797594840188e-07,-5.582074795813906e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.05919608641024577,0.030743796609740894,-2.0257670710775404,0.0017786996210257771,0.0034248228285101486,-1.0842021724855044e-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.03296325763904071,0.014293231674843912,-1.0943149180176799,0.0,0.0,-9.50264765033411e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012683649874705588,5.499770323885008e-05,-2.390856003608241,1.0686859112475533e-08,-1.1087943140388153e-06,-4.641346052209017e-21,5.860740925667575,0.17082058316277215,-57.937873677310385,2.122162518268461,2.122162518268461,0.066173013946,0.22218022898028156,5.934000000000001,0.9987287976028308,-0.0014692678836972551,0.05038481801030658,112.98781332946828,1.3711702972731188,2164.8270821034143,336.55791369160903,5.768294997692548,0.2159818773949083,-69.1039954473467,4244986.434647196,10.396184238020926,0.11329360110823734,73.27186050869301,2.920771201470002,-0.07922879852999822,-0.07922879852999822
10.55318381824851,0.04999389021353834,-0.03480295180094065,0.11000755497350127,-11.073048883099212,0.009578905159192727,-0.0022503261368736413,-5.531528988168309e-19,0.9898251756001305,-0.0012931453633928398,0.013655673065395547,5.4658668037084906e-17,0.0,0.0,-2.755642299029601,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.3102338108422673,0.0,0.0,0.0,0.0,0.0,0.0,-7.413612452312015e-05,0.00018248339634309202,-2.851823402947407,6.9602153917602926e-09,-7.761652715188443e-07,-5.521190281722025e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.020346449549833348,0.07442339614414534,-2.00904316678108,0.004305807386037034,0.001177155266895111,-5.421010862427522e-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.014323503416604022,0.035256786995638584,-1.0853250491111057,0.0,0.0,-9.399000869174748e-22,0.0,0.0,0.0,0.0,0.0,0.0,-5.8862709980162545e-05,0.00014488843737426061,-2.3712149652300174,9.980149042073498e-09,-1.1129318067095654e-06,-4.5907222054391845e-21,5.878483889905457,0.17256234841015913,-57.93604072310959,2.122162518268461,2.122162518268461,0.066173013946,0.22128300823613822,5.934000000000001,0.9987210472960704,-0.0014842847944153644,0.0505377716694853,113.22145493299227,1.3737164332424228,2166.473778101724,292.11005330366544,5.843680938104517,0.2825699033836604,-69.0090896062088,4227189.313010758,10.39157980222714,0.1133405093795577,73.00927247100469,2.9548852927585525,-0.04511470724144762,-0.04511470724144762
10.564420710466594,0.06609881991561138,0.006195932433396288,0.15597530308857313,-11.024236880116094,0.013326988161386999,-0.005612025446835476,-7.97078278359119e-19,0.9897436389925692,-0.0012070809277402413,0.013612276244883087,5.46798308435205e-17,0.0,0.0,-2.743011157312262,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.3236993634225362,0.0,0.0,0.0,0.0,0.0,0.0,-7.235400502845901e-06,0.00034272666228388096,-2.8394344159434666,6.064080881534044e-09,-7.711763763234853e-07,-5.5111442292292854e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.007266229619196076,0.10527743474020579,-2.000267309892903,0.006090885119102039,-0.0004203917959129181,-7.860465750519907e-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010573170112865812,0.05008302306302009,-1.0806101434252933,0.0,0.0,-9.381898966995495e-22,0.0,0.0,0.0,0.0,0.0,0.0,-5.744774010361446e-06,0.0002721186230633593,-2.360913853542168,8.695195133263272e-09,-1.1057783042958459e-06,-4.5823691811994455e-21,5.887394038625452,0.17336762967490668,-57.93511855592524,2.122162518268461,2.122162518268461,0.066173013946,0.2208096348258537,5.934000000000001,0.9987171471396366,-0.001491227237309479,0.05061458309919289,113.3381593207696,1.3749906872092499,2167.2904870855546,271.2094079229083,5.893589971058848,0.3293429327634798,-68.95935543604133,4217822.39236071,10.389547424232859,0.1136399710927502,72.87834908503237,2.979784431522222,-0.02021556847777797,-0.02021556847777797
10.62060517155702,0.1272352484280599,0.11160590888933955,0.27559835055643167,-10.800709634538034,0.022810918950475642,-0.014041061182313935,-4.440460839927272e-19,0.9893367547622319,-0.0005030985847897795,0.013147165308440754,5.190618624592751e-17,0.0,0.0,-2.685227716387654,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.3257965934768337,0.0,0.0,0.0,0.0,0.0,0.0,0.0004345410110894799,0.0011663006560573503,-2.7826826729761516,1.0529792791915903e-09,-7.190811115640571e-07,-5.178184477362868e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.07783805009640732,0.18496599398068134,-1.960060949355412,0.010701311473412972,-0.004503364108387285,-4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.03298830026609346,0.08854003479694374,-1.0590120002747712,0.0,0.0,-8.815084777027637e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.00034501751574928614,0.000926021122749239,-2.3137262955440447,1.5098512837674427e-09,-1.0310796811324205e-06,-4.305522043459801e-21,5.930674108777681,0.17585248165921707,-57.93062170799115,2.122162518268461,2.122162518268461,0.066173013946,0.2186307106970576,5.934000000000001,0.9986981355423239,-0.0015126370579780681,0.05098770203332709,113.92165972098537,1.3814735491978065,2171.36680340143,249.56558188568974,6.042280017667021,0.45145083221564875,-68.73133134252919,4174600.385696049,10.380517219922334,0.11635724336965513,72.2242097365509,3.0480125340290645,0.04801253402906425,0.04801253402906425
10.630593520195319,0.11892383725858391,0.09656013745691022,0.2590619880270291,-10.76693859318752,0.0212721516488448,-0.012637166883530157,-2.262818915699781e-19,0.9892648039768492,2.3677230127385623e-05,0.012699889169180962,4.735448545520808e-17,0.0,0.0,-2.6765049894819106,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.32502418515588,0.0,0.0,0.0,0.0,0.0,0.0,0.0003480178122844014,0.0010265762120292628,-2.774101883784618,-2.332082115878633e-12,-6.709372585929377e-07,-4.716699698502713e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.06766948952453872,0.17384091349982073,-1.953993731996847,0.010057663693459909,-0.003915056325026859,-2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.02826631042190758,0.08337941581349849,-1.055746389333431,0.0,0.0,-8.02947594699386e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0002763196981795132,0.0008150825016806418,-2.3065915985907135,-3.3439377641065454e-12,-9.620469283988983e-07,-3.921809779675127e-21,5.937423349271013,0.17520311541887518,-57.929919077256585,2.122162518268461,2.122162518268461,0.066173013946,0.21830196298631221,5.934000000000001,0.9986951715582303,-0.0015069141171147756,0.05104589465030085,114.02540639847521,1.3827075408424414,2172.0877669012066,251.2729168090333,6.033983486727923,0.4342651034459043,-68.6968576704441,4168040.4862278695,10.380533525425593,0.11860566479559355,72.10826192647013,3.0428694095248625,0.04286940952486246,0.04286940952486246
10.643078955993191,0.11291888382065185,0.08536643043997752,0.24689914105571548,-10.724747426436169,0.02023280165350408,-0.011680864030254406,-1.5273709571709403e-18,0.9891750534513224,0.00015766854011807756,0.012618068956733354,4.768126265578002e-17,0.0,0.0,-2.6656105857370975,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.3247722611349986,0.0,0.0,0.0,0.0,0.0,0.0,0.0002887133570524217,0.0009296665799130355,-2.763381591103992,-1.0340290451183594e-10,-6.622598676745855e-07,-4.739909182961042e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.06015190296204237,0.1657075267713822,-1.9464107453804673,0.009587102035927149,-0.003480122131977191,-1.5178830414797062e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.02469658106192675,0.07952380965601707,-1.0516665425656802,0.0,0.0,-8.068986623762074e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.00022923305895597378,0.0007381380484031741,-2.2976779616489327,-1.48267882576321e-10,-9.496045469800694e-07,-3.9411078458968944e-21,5.947393744747355,0.17603075502413312,-57.92887728106508,2.122162518268461,2.122162518268461,0.066173013946,0.21789006300419755,5.934000000000001,0.9986907634959923,-0.0015140708396849472,0.05113185235539799,114.15493602256377,1.3841234932470314,2172.9871443722373,252.74751489358707,6.032760175187333,0.4229298960798486,-68.65362470750125,4159824.1149535086,10.378453544882726,0.11911357217504405,71.96322016670396,3.0364405038946107,0.03644050389461068,0.03644050389461068
10.643078955993191,0.11688927776974394,0.0923979119445406,0.2547908507401502,-10.724639406944704,0.02109409082641385,-0.012456236200132278,-1.0948571060471545e-18,0.9891750728924626,-0.0004370308885922659,0.013158420448566813,5.354641115066039e-17,0.0,0.0,-2.6655829881625417,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.3257999718893132,0.0,0.0,0.0,0.0,0.0,0.0,0.00032473879115675185,0.0009912766040274029,-2.7633548815611695,7.944506415887438e-10,-7.201951162807156e-07,-5.32292013085288e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.06498067952081679,0.17109878256434652,-1.946389406190662,0.009899016167988524,-0.003759493712011293,-1.0842021724855044e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.026834657046069913,0.08191373630515264,-1.0516563776526362,0.0,0.0,-9.061475584722987e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.00025783658649714333,0.0007870552666236095,-2.297655753377695,1.1391509261355401e-09,-1.0326770358808079e-06,-4.425865872324928e-21,5.948446443323042,0.177191169267446,-57.92876565957183,2.122162518268461,2.122162518268461,0.066173013946,0.2178886920354415,5.934000000000001,0.9986902836133977,-0.0015241966977178269,0.05114092279329134,114.15484621101547,1.384035799263469,2172.9869495485004,251.86138289255894,6.040844355267582,0.43198202000759617,-68.65340506651654,4159798.017494128,10.376073741112052,0.11650562067701899,71.96300888703902,3.0364405038946107,0.03644050389461068,0.03644050389461068
10.665744552565751,0.06697863634845609,-9.00018932059733e-05,0.15199328352123712,-10.662389687092222,0.012617384895302668,-0.004791232783568908,-7.830434673327395e-19,0.9890123199345641,-0.00021173704393113638,0.013025382558162886,5.3171400432688306e-17,0.0,0.0,-2.6495158350941206,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.3199581051138034,0.0,0.0,0.0,0.0,0.0,0.0,-2.0147363583790166e-05,0.0003399363953969281,-2.747528411239174,1.8645107114591569e-10,-7.055895927946236e-07,-5.270208093193414e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0028516246782143437,0.10236068870883283,-1.9352157136379962,0.0059221351391796585,-0.0001649823474580449,-7.724940478959219e-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.002905482574250323,0.049022755214180626,-1.045633260968209,0.0,0.0,-8.971741222656632e-22,0.0,0.0,0.0,0.0,0.0,0.0,-1.599663358620377e-05,0.00026990320282672763,-2.284496466152722,2.6734941009057987e-10,-1.0117343935882626e-06,-4.382037221358423e-21,5.965719988124116,0.17776525633328577,-57.926957589607795,2.122162518268461,2.122162518268461,0.066173013946,0.2172855653215673,5.934000000000001,0.9986826387261202,-0.001529147014672937,0.051289848509165126,114.39002611243865,1.3866764686601702,2174.6180340760816,273.39184070866605,5.96562998623091,0.32975853985452286,-68.58934727670001,4147647.0094673573,10.372240253124728,0.1173539975058741,71.6997902321318,2.9811631618311623,-0.018836838168837786,-0.018836838168837786
10.677077350852032,0.04827776729528513,-0.06105967278260113,0.08402079629860401,-10.634652206031767,0.007016413142259367,0.0002447673596409454,-6.610435110932609e-19,0.9889316207982743,-0.00020094179160721505,0.013050962289608215,5.310404786612346e-17,0.0,0.0,-2.6423606867276024,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.292996879805077,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011303963457446998,0.00013550787806874934,-2.7404770026998087,1.6790989644552117e-10,-7.083058408451954e-07,-5.256613787538506e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.03824066944321151,0.05666618980323981,-1.9302314182606697,0.003278454239320023,0.002212435409648179,-6.505213034913027e-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.022616212328289587,0.027111507871514017,-1.042949689993635,0.0,0.0,-8.94859895004029e-22,0.0,0.0,0.0,0.0,0.0,0.0,-8.975137652556298e-05,0.00010759074578143757,-2.278633408350051,2.4076349622013846e-10,-1.0156291811564806e-06,-4.3707339194157046e-21,5.974160070596721,0.1777193246658672,-57.926073031371594,2.122162518268461,2.122162518268461,0.066173013946,0.21701669043879296,5.934000000000001,0.9986788994604856,-0.0015287526735367866,0.051362617101139756,114.50751831382154,1.388018435946333,2175.4268645810494,309.8346053612872,5.9131003978141194,0.2617401209644712,-68.56072523740336,4142199.398732412,10.3699419743976,0.11733687179102135,71.5684904568482,2.9439401339556417,-0.05605986604435821,-0.05605986604435821
10.733741342283434,0.11984729133522111,-0.2359171716704901,-0.10861492489980076,-10.47246493541482,-0.008728758912098462,0.014435838722466274,-1.0360337864911548e-20,0.9885289323426687,-0.0005188602227868455,0.013509706128552425,5.269432081386871e-17,0.0,0.0,-2.6005503527765645,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.3015076860718031,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009786253416161424,-0.00043512475689399095,-2.6992603238602246,1.1190761250039056e-09,-7.58666100557111e-07,-5.175747991715725e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.15528918155025068,-0.07276541936586234,-1.9010276551339924,-0.004209884208277447,0.008984342821384633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07887235438007155,-0.03506889977793647,-1.0272637625319505,0.0,0.0,-8.810937024541906e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007770103985517056,-0.00034548099910796043,-2.244362841112088,1.604626565175943e-09,-1.0878400064590201e-06,-4.3034961707416315e-21,6.0182896878771155,0.17949785948524982,-57.9214251152178,2.122162518268461,2.122162518268461,0.066173013946,0.215419726430485,5.934000000000001,0.9986592345355108,-0.001544090141765656,0.05174310394027225,115.09471697326232,1.3945744837322096,2179.463684328256,23.97129641374632,5.7823725162066255,0.07088293458544906,-68.39389005063262,4110156.824024898,10.357012135142396,0.11563907980026106,70.91221387480748,2.834364187312966,-0.16563581268703398,-0.16563581268703398
10.743814940760126,0.12564419280031638,-0.24457048219509347,-0.11790308960665552,-10.440688624019781,-0.009271643687373654,0.014940066329599586,-1.0295606405829917e-20,0.9884577329168378,-0.001108099241504643,0.014065515600932057,5.2445191212003107e-17,0.0,0.0,-2.592362521316032,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.3013606745855995,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010633392870759604,-0.0004965527006241155,-2.69118251454404,5.103697300163327e-09,-8.223163149313931e-07,-5.1434098842417135e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.16091695964373395,-0.07883899873324964,-1.8953076578413623,-0.0045612745539844205,0.009309941083992317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08174591156181354,-0.038173284523906593,-1.0241895718317295,0.0,0.0,-8.75588623209559e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008442717024700334,-0.00039425364887516595,-2.2376463584866166,7.3181154395821194e-09,-1.1791070995388232e-06,-4.276607898378645e-21,6.0277403937130085,0.18152102826144134,-57.92042294453216,2.122162518268461,2.122162518268461,0.066173013946,0.215104484594118,5.934000000000001,0.998654982151477,-0.0015614950032760645,0.05182458971282807,115.19893018528623,1.3956111464210124,2180.1775666401522,25.031391470188446,5.783169911517915,0.06361793865478582,-68.36111156855195,4103866.4301566323,10.35265120963227,0.11303714769613345,70.79553499592754,2.824128101297846,-0.1758718987021538,-0.1758718987021538
10.756406938855994,0.12769026246053922,-0.24716971999943854,-0.12035501295997528,-10.39728925764043,-0.009461142010015973,0.015135791412739436,-1.0295190224154141e-20,0.9883689205125707,-0.001136375730566047,0.014130374713819616,5.255273176257855e-17,0.0,0.0,-2.581180756662898,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.301530327300091,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010916862488542086,-0.0005150828986243847,-2.680148024956772,5.367010814364385e-09,-8.298429866653068e-07,-5.1432019709959616e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.1626309138168404,-0.0804676429573941,-1.8874988503704735,-0.004655500680348839,0.009409102865370817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08258034126856573,-0.03896332082102122,-1.0199901504386875,0.0,0.0,-8.755532290884032e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008667786651782261,-0.0004089662829355649,-2.2284714752115997,7.695676760404132e-09,-1.1898994818814942e-06,-4.276435024069776e-21,6.036933892695313,0.18111928978878036,-57.91945034089549,2.122162518268461,2.122162518268461,0.066173013946,0.21467237499276787,5.934000000000001,0.9986508706580243,-0.0015580412936781493,0.05190386100883433,115.32935482138755,1.3971240592865226,2181.0681011609854,25.259025617502985,5.789764172695874,0.060764276828805086,-68.31673959853592,4095279.2799852854,10.349960107854223,0.11284984847726508,70.65004636311468,2.823370612703117,-0.176629387296883,-0.176629387296883
10.756406938855994,0.1336980540127609,-0.2573720541322375,-0.1316493534010692,-10.397516578073741,-0.010658925066977347,0.016207855429955245,8.570065096375662e-19,0.9883689380259005,-0.00037605216910033734,0.013454198959743709,5.285874947375704e-17,0.0,0.0,-2.5812400296703344,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.3036693114364024,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011860187566167576,-0.0005871104503892536,-2.6802071125178073,5.87739358016287e-10,-7.523228792211619e-07,-5.173195414999312e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.169559690325838,-0.08817992580855134,-1.8875361934164352,-0.005101699136535952,0.009809971122052608,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.08568466812033934,-0.04241616231693528,-1.0200126375292504,0.0,0.0,-8.80659164436987e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.000941676929443398,-0.00046615482519331953,-2.2285206049399133,8.427506996175952e-10,-1.0787445559914132e-06,-4.301373771401055e-21,6.03490916522709,0.17889421265315308,-57.91966826057687,2.122162518268461,2.122162518268461,0.066173013946,0.21467422845624187,5.934000000000001,0.9986518074551635,-0.001538893308220143,0.051886405057221356,115.32949533784165,1.3972899959406222,2181.0679255462974,26.33661928601413,5.777537111094852,0.04724485925208388,-68.3171848386506,4095314.7059561014,10.352911646618148,0.11612694366149615,70.65033775725877,2.823370612703117,-0.176629387296883,-0.176629387296883
10.779293975438755,0.11492440395654044,-0.2253621514614092,-0.09509298379893727,-10.311890245549883,-0.007631737596734731,0.013568706294953506,8.569913780224768e-19,0.9882076936861719,-0.0004910062340415429,0.013628996967417583,5.315515941745019e-17,0.0,0.0,-2.5591836707306728,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.3002023384758714,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008983350196166198,-0.00036551043128980686,-2.658428321452537,1.0018246954638948e-09,-7.718723973010391e-07,-5.180754765614291e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.14824783205625217,-0.06371706331391845,-1.8721418990011127,-0.0036863864866135015,0.008576961591425639,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.07550272301579854,-0.030720201539996588,-1.0117242323160012,0.0,0.0,-8.81946030843961e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007132613697418997,-0.0002902085137324161,-2.2104121220495587,1.436501489105627e-09,-1.1067763183947517e-06,-4.3076591694685274e-21,6.052740812912197,0.17939292022375702,-57.91777627359001,2.122162518268461,2.122162518268461,0.066173013946,0.21381860439823586,5.934000000000001,0.998643800381716,-0.0015431945079099378,0.05204016013597031,115.5664428054359,1.3999477975484471,2182.684902411132,22.140198948833145,5.827378661450788,0.08429993642481975,-68.2296665191399,4078371.520186203,10.347768483369228,0.11549598534353889,70.3859531335637,2.843115508297906,-0.15688449170209412,-0.15688449170209412
10.790737493730136,0.10566424871356009,-0.20927795767996363,-0.07689622109146473,-10.269343470512528,-0.0061348406317040735,0.012251277955555223,-1.0377809552250073e-20,0.9881277578360662,-0.0005117548027398673,0.013684375525098673,5.330335850158615e-17,0.0,0.0,-2.5482289309940294,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.2980312233852795,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007698017235211232,-0.0002721737074644611,-2.6476051785266947,1.0881942922442506e-09,-7.780948779088086e-07,-5.184476379904737e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.13752698680275616,-0.05152770454866139,-1.8644911494927792,-0.0029811642887330805,0.007956701067602519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07036996084079805,-0.024880241951865938,-1.007605243622216,0.0,0.0,-8.825795800274847e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006112083128882994,-0.00021610088347294023,-2.201412967876808,1.5603455657691428e-09,-1.1156986405330104e-06,-4.3107535923178514e-21,6.0619170973199,0.17981354462300975,-57.91680052937741,2.122162518268461,2.122162518268461,0.066173013946,0.21339189150171262,5.934000000000001,0.9986396683888541,-0.001546822427500844,0.05211928448867926,115.68478411349692,1.4012604524904912,2183.486583490426,19.471729929487825,5.852639139639936,0.10291732353154502,-68.18614399988994,4069925.386889467,10.345359847832594,0.11533986771921358,70.2541173375334,2.852987956095301,-0.14701204390469896,-0.14701204390469896
10.84795508518704,0.06085148220990964,-0.11840358127524941,0.02668474164078785,-10.05532341784872,0.002407489581955597,0.004786032282385222,-9.384432783780229e-21,0.9877288925499266,-0.0005778895014228521,0.013926101534724686,4.8711166379268566e-17,0.0,0.0,-2.493172529875507,0.0,0.0,0.0,0.0,0.0,-1.2369640208965282,-1.27979247059303,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025974699419029095,5.351891488775049e-05,-2.593147124615655,1.3870651397684297e-09,-8.055015162199004e-07,-4.68821188723428e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.07670737499730858,0.018093551887514412,-1.8259911969763523,0.0010468126072345654,0.004437948265451559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041230224980492974,0.008495177811055831,-0.9868800153344516,0.0,0.0,-7.98097970810144e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020623430325756903,4.249302732985746e-05,-2.1561325510467544,1.988892016523127e-09,-1.154996610450824e-06,-3.8981229257358046e-21,6.107331305144067,0.1812404815567833,-57.91195123621642,2.122162518268461,2.122162518268461,0.066173013946,0.2112292775236182,5.934000000000001,0.9986191340711117,-0.0015591370407224089,0.052510893253291835,116.2764098137054,1.4078705173679418,2187.487570220589,348.3575647432161,5.988927723868818,0.20792522319757115,-67.96727465406514,4027162.3741683234,10.333499379544767,0.11472866013993636,69.59531554249757,2.9114202926816657,-0.08857970731833431,-0.08857970731833431
