Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AvionicsFX(N),FirstStage.AvionicsFY(N),FirstStage.AvionicsFZ(N),FirstStage.AvionicsMX(Nm),FirstStage.AvionicsMY(Nm),FirstStage.AvionicsMZ(Nm),FirstStage.AvionicsTubeFX(N),FirstStage.AvionicsTubeFY(N),FirstStage.AvionicsTubeFZ(N),FirstStage.AvionicsTubeMX(Nm),FirstStage.AvionicsTubeMY(Nm),FirstStage.AvionicsTubeMZ(Nm),FirstStage.BoatTailFX(N),FirstStage.BoatTailFY(N),FirstStage.BoatTailFZ(N),FirstStage.BoatTailMX(Nm),FirstStage.BoatTailMY(Nm),FirstStage.BoatTailMZ(Nm),FirstStage.CanardsFX(N),FirstStage.CanardsFY(N),FirstStage.CanardsFZ(N),FirstStage.CanardsMX(Nm),FirstStage.CanardsMY(Nm),FirstStage.CanardsMZ(Nm),FirstStage.ChutesFX(N),FirstStage.ChutesFY(N),FirstStage.ChutesFZ(N),FirstStage.ChutesMX(Nm),FirstStage.ChutesMY(Nm),FirstStage.ChutesMZ(Nm),FirstStage.FinCanFX(N),FirstStage.FinCanFY(N),FirstStage.FinCanFZ(N),FirstStage.FinCanMX(Nm),FirstStage.FinCanMY(Nm),FirstStage.FinCanMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.LowerInjectorBulkheadMassFX(N),FirstStage.LowerInjectorBulkheadMassFY(N),FirstStage.LowerInjectorBulkheadMassFZ(N),FirstStage.LowerInjectorBulkheadMassMX(Nm),FirstStage.LowerInjectorBulkheadMassMY(Nm),FirstStage.LowerInjectorBulkheadMassMZ(Nm),FirstStage.MotorCasingFX(N),FirstStage.MotorCasingFY(N),FirstStage.MotorCasingFZ(N),FirstStage.MotorCasingMX(Nm),FirstStage.MotorCasingMY(Nm),FirstStage.MotorCasingMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeFX(N),FirstStage.NoseConeFY(N),FirstStage.NoseConeFZ(N),FirstStage.NoseConeMX(Nm),FirstStage.NoseConeMY(Nm),FirstStage.NoseConeMZ(Nm),FirstStage.NozzleFX(N),FirstStage.NozzleFY(N),FirstStage.NozzleFZ(N),FirstStage.NozzleHousingMassFX(N),FirstStage.NozzleHousingMassFY(N),FirstStage.NozzleHousingMassFZ(N),FirstStage.NozzleHousingMassMX(Nm),FirstStage.NozzleHousingMassMY(Nm),FirstStage.NozzleHousingMassMZ(Nm),FirstStage.NozzleMX(Nm),FirstStage.NozzleMY(Nm),FirstStage.NozzleMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.PlumbingFX(N),FirstStage.PlumbingFY(N),FirstStage.PlumbingFZ(N),FirstStage.PlumbingMX(Nm),FirstStage.PlumbingMY(Nm),FirstStage.PlumbingMZ(Nm),FirstStage.PressureVesselFX(N),FirstStage.PressureVesselFY(N),FirstStage.PressureVesselFZ(N),FirstStage.PressureVesselMX(Nm),FirstStage.PressureVesselMY(Nm),FirstStage.PressureVesselMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UnburntFuelFX(N),FirstStage.UnburntFuelFY(N),FirstStage.UnburntFuelFZ(N),FirstStage.UnburntFuelMX(Nm),FirstStage.UnburntFuelMY(Nm),FirstStage.UnburntFuelMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0.020485891374208667,94.55676838319302,10.593815615723365,0.19718503675648372,86.11843263588374,0.043655975799036184,-1.7343313152239939,-0.002482613575852669,1.1927830355851454,0.0,0.0,0.0,0.0,0.0,-3.1985439128724042,-3.3622755673194082,0.0,0.0,0.0,0.0,0.0,0.0,0.8870683665000901,0.016441324730472023,-0.0002941387390036566,0.0,0.0,0.0,-0.1974586538698171,-0.0036597876462718037,-0.00010085666034213005,0.0,0.0,-0.0,0.34186879812138776,0.004241104665689314,-0.002791966928737058,0.00027057851383689734,-0.021810909801693566,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.856343109280223,0.05294074997467234,-0.0007198836797345907,0.0,0.0,0.0,1.5864298293346164,0.03233333640057924,-0.012818230208465852,0.005409625235858193,-0.2599477989371517,-0.0024826135758526657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.13648214335743,0.0,0.0,0.0,0.548496260749492,0.010166076795199458,-0.00014877183284155854,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6374342544453238,0.067417845142009,-0.0008700249192172877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336336511620504,0.01730438669413419,-0.00030563450535574254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5824085617343,0.0,-1162.128130404586,250.04084558107505,250.33274558107505,1.1969102973035153,0.009038397667068978,118.42237200745537,0.9998476951563913,0.0,0.01745240643728351,-6.991784795261075e-06,0.0,276.750149611455,181.0618242124511,-37.46698976041922,-0.0,-1072.9142085277704,205502.71030245943,-0.0056044984538949835,0.0,-0.08014806192541016,3.056633853970112,0.0566338539701121,0.0566338539701121
0.020485891374208667,94.5567683831881,10.593815615720793,0.1971850367564365,86.11843263588374,0.0436559757990267,-1.7343313152235504,-0.0024826135758521696,1.1927830355848623,0.0,0.0,0.0,0.0,0.0,-3.1985439128724042,-3.362275567319406,0.0,0.0,0.0,0.0,0.0,0.0,0.887068366499874,0.016441324730468068,-0.0002941387390029303,0.0,0.0,0.0,-0.19745865386976766,-0.0036597876462708986,-0.00010085666034188202,0.0,0.0,-0.0,0.34186879812131943,0.004241104665688266,-0.00279196692873642,0.00027057851383683045,-0.0218109098016892,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.8563431092795266,0.05294074997465959,-0.0007198836797328084,0.0,0.0,0.0,1.5864298293342263,0.03233333640057171,-0.012818230208463018,0.005409625235856953,-0.2599477989370877,-0.002482613575852166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.13648214335743,0.0,0.0,0.0,0.5484962607493546,0.010166076795196943,-0.00014877183284119124,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6374342544444374,0.0674178451419928,-0.0008700249192151333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336336511618228,0.017304386694130026,-0.0003056345053549878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.582408561734255,0.0,-1162.128130404585,250.04084558107505,250.33274558107505,1.1969102973035153,0.00903839766706914,118.42237200745537,0.9998476951563913,0.0,0.01745240643728351,-6.991623647498451e-06,0.0,276.750149613913,181.0618242124511,-37.46698976041918,-0.0,-1072.9142085277692,205502.71030241757,-0.005604498453876495,0.0,-0.08014806192514576,3.056633853970112,0.0566338539701121,0.0566338539701121
0.020546905288686676,94.5688358174031,10.594610479993792,0.19754426336694503,83.48799804508027,0.04373470604310677,-1.734557316599943,-0.0024869319062727213,1.192783035737659,0.0,0.0,0.0,0.0,0.0,-3.1985403466719418,-3.3622811155947274,0.0,0.0,0.0,0.0,0.0,0.0,0.887136663136333,0.016471282268456417,-0.00029573488408585105,0.0,0.0,0.0,-0.1974771756926884,-0.003666517727846362,-0.00010140366933620908,0.0,0.0,-0.0,0.3418580431387783,0.004248904583603195,-0.002792476703862441,0.0002710761413098199,-0.021810223643854935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.856563023137696,0.053037212671826484,-0.0007237914285852355,0.0,0.0,0.0,1.5865623774871065,0.0323920069195001,-0.012820100507226635,0.005419439024994934,-0.2599695668462391,-0.0024869319062727213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.50606317242855,0.0,0.0,0.0,0.5485477102574678,0.010184771466239894,-0.0001495791395903848,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.637714305604305,0.06754068637833131,-0.000874747955880971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9337055329247934,0.01733591680683401,-0.00030729305972089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.58228949669741,0.0,-1162.1247208280329,250.04025722903808,250.33215722903807,1.1969075299623422,0.009038900235836752,118.42202456710903,0.9998476951563913,0.0,0.01745240643728351,-7.209117984000111e-06,0.0,276.7501482877783,181.06367663014058,-37.55861493802858,-0.0,-1075.5380103208843,205514.13704751703,-0.0056430826351613695,0.0,-0.08069984142448922,3.056734844803798,0.05673484480379821,0.05673484480379821
0.020577412245925682,94.57489731334854,10.595008275902327,0.19772389016019745,82.17278070011334,0.04377406815076857,-1.7346704667565493,-0.002489090298480323,1.1927830358184188,0.0,0.0,0.0,0.0,0.0,-3.1985385635697567,-3.362283897727035,0.0,0.0,0.0,0.0,0.0,0.0,0.8871708436605683,0.01648626218380214,-0.0002965383727310641,0.0,0.0,0.0,-0.1974864549533912,-0.0036698833120770514,-0.00010167902938979001,0.0,0.0,-0.0,0.34185260428751907,0.004252805173948229,-0.00279273265288639,0.0002713249953282516,-0.02180987665022787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8566730837695005,0.0530854477116399,-0.0007257585655234178,0.0,0.0,0.0,1.5866287422082577,0.03242134332471702,-0.012821039228729361,0.005424346103605816,-0.25998046584649553,-0.002489090298480323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.19085368696403,0.0,0.0,0.0,0.5485734859816424,0.010194120311325147,-0.00014998553234235663,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.637854463245342,0.06760211169712856,-0.0008771255042796889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9337415077028888,0.017351683069713505,-0.00030812796483190355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.58222996417949,0.0,-1162.123016039771,250.03996305300672,250.3318630530067,1.1969061462917556,0.009039152188364501,118.42185084693587,0.9998476951563913,0.0,0.01745240643728351,-7.320512957384312e-06,0.0,276.7501475868547,181.0646027665694,-37.60442752811946,-0.0,-1076.849911254273,205519.86561211236,-0.005662481005384931,0.0,-0.08097725104298051,3.056785340220641,0.05678534022064128,0.05678534022064128
0.020729947032120707,94.60523112474168,10.596998038542111,0.19862212996655834,75.59669378120019,0.04397087346432237,-1.7352361406101284,-0.002499878393340208,1.1927830362272622,0.0,0.0,0.0,0.0,0.0,-3.1985296480392953,-3.3622977841970836,0.0,0.0,0.0,0.0,0.0,0.0,0.8873417939422041,0.01656117068396165,-0.0003005771584165882,0.0,0.0,0.0,-0.19753290469752433,-0.003686714829311317,-0.00010306313463001474,0.0,0.0,-0.0,0.3418254327955437,0.004272312309468272,-0.0027940163299381565,0.0002725695323426122,-0.021808143134434948,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.8572235403942887,0.05332665164398318,-0.0007356465429875391,0.0,0.0,0.0,1.586960784420424,0.032568036974880164,-0.01282574585887324,0.005448883393921834,-0.26003499731195534,-0.0024998783933402047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.61480625964175,0.0,0.0,0.0,0.5487025130486788,0.01024087452586477,-0.0001520282906707365,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.638555446882807,0.067909274881748,-0.0008890764578361388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9339214317556883,0.017430523775963616,-0.0003123246682102586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.58193230159037,0.0,-1162.1144920984761,250.03849217272005,250.33039217272005,1.1968992279388226,0.009040414077521177,118.42098224607004,0.9998476951563913,0.0,0.01745240643728351,-7.880546791709105e-06,0.0,276.75014403847774,181.06923288868458,-37.833490484389685,-0.0,-1083.4094160877603,205548.55678576502,-0.005759590948645352,0.0,-0.08236598793175604,3.0570378173048565,0.05703781730485656,0.05703781730485656
0.02075706432744427,94.61063935912362,10.597352035741528,0.19878183679414257,74.42761161500536,0.0440058590254659,-1.7353367594997493,-0.002501795426398723,1.1927830363026757,0.0,0.0,0.0,0.0,0.0,-3.1985280630526933,-3.3623002531703845,0.0,0.0,0.0,0.0,0.0,0.0,0.8873722053924771,0.01657448941987809,-0.00030130034905916493,0.0,0.0,0.0,-0.19754117748205996,-0.003689707809496396,-0.00010331097299078248,0.0,0.0,-0.0,0.3418205786714753,0.004275781070850997,-0.0027942455210368303,0.00027279083607684585,-0.021807833445856156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8573214646802967,0.05336953771792731,-0.0007374171047088277,0.0,0.0,0.0,1.587019882473716,0.032594117862119736,-0.012826585870435125,0.005453245906562159,-0.2600447031599053,-0.002501795426398723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.44573116145108,0.0,0.0,0.0,0.5487254930057223,0.010249188359712212,-0.00015239406982735717,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6386801493918,0.06796388851478681,-0.0008912164217241511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9339534396081016,0.017444541658363802,-0.00031307613595608116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.58187938379706,0.0,-1162.1129767311436,250.03823068286877,250.33013068286877,1.1968979980094123,0.009040638985486458,118.42082782813833,0.9998476951563913,0.0,0.01745240643728351,-7.981765049334327e-06,0.0,276.7501433839542,181.07005591655945,-37.87421278905721,-0.0,-1084.5755503184837,205553.6704472727,-0.005776916753783415,0.0,-0.0826137584886643,3.0570827021198284,0.057082702119828174,0.057082702119828174
0.02079096094659872,94.61740625418516,10.597794643455236,0.19898147871891894,72.9662588871049,0.04404959008925381,-1.735462556149195,-0.002504191354211486,1.1927830363977765,0.0,0.0,0.0,0.0,0.0,-3.198526081817995,-3.3623033394824793,0.0,0.0,0.0,0.0,0.0,0.0,0.8874102283194352,0.016591138548871086,-0.0003022065478865155,0.0,0.0,0.0,-0.19755152487105898,-0.0036934493372738934,-0.00010362152786304309,0.0,0.0,-0.0,0.3418145010323028,0.0042801173744051535,-0.002794532428161329,0.00027306748819079193,-0.021807445698157256,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.857443897775099,0.05342314759363769,-0.0007396357216187751,0.0,0.0,0.0,1.5870937841062696,0.03262671982541921,-0.012827637281192421,0.005458699186185288,-0.2600568403047389,-0.0025041913542114824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.98438728871272,0.0,0.0,0.0,0.5487542357529418,0.010259581492427486,-0.0001528524118144865,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.638836062850327,0.06803215846374773,-0.0008938979216503377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93399345848992,0.017462064757684474,-0.00031401776765454506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.58181323655549,0.0,-1162.1110825219803,250.03790382054498,250.32980382054498,1.1968964605976495,0.009040920364118653,118.42063480572371,0.9998476951563913,0.0,0.01745240643728351,-8.108794382179488e-06,0.0,276.7501425585692,181.07108465682762,-37.92511567045928,-0.0,-1086.0332181231436,205560.06806465436,-0.005798600252674063,0.0,-0.08292384696957723,3.057138808138543,0.05713880813854269,0.05713880813854269
0.02079096094659872,94.61740625417998,10.597794643452874,0.19898147871887514,72.9662588871049,0.044049590089244986,-1.7354625561487849,-0.002504191354211042,1.1927830363975176,0.0,0.0,0.0,0.0,0.0,-3.198526081817995,-3.362303339482477,0.0,0.0,0.0,0.0,0.0,0.0,0.8874102283192365,0.01659113854886743,-0.0003022065478857756,0.0,0.0,0.0,-0.1975515248710134,-0.003693449337273053,-0.00010362152786279043,0.0,0.0,-0.0,0.34181450103224187,0.0042801173744041795,-0.002794532428160728,0.0002730674881907298,-0.021807445698153363,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.8574438977744596,0.0534231475936259,-0.0007396357216169599,0.0,0.0,0.0,1.587093784105911,0.032626719825412216,-0.012827637281189755,0.005458699186184116,-0.26005684030468007,-0.0025041913542110383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.98438728871272,0.0,0.0,0.0,0.5487542357528151,0.010259581492425148,-0.00015285241181411222,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6388360628495127,0.06803215846373271,-0.000893897921648143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9339934584897109,0.017462064757680616,-0.0003140177676537763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.58181323655546,0.0,-1162.1110825219794,250.03790382054498,250.32980382054498,1.1968964605976495,0.009040920364118786,118.42063480572371,0.9998476951563913,0.0,0.01745240643728351,-8.108638070967174e-06,0.0,276.7501425608232,181.07108465682762,-37.92511567045925,-0.0,-1086.033218123143,205560.0680646157,-0.005798600252654639,0.0,-0.08292384696929944,3.057138808138543,0.05713880813854269,0.05713880813854269
0.02085258626570695,94.62971469022165,10.598599491478844,0.19934445758316796,70.30946502826534,0.044129093557159764,-1.735691244879041,-0.002508546405243839,1.1927830365715493,0.0,0.0,0.0,0.0,0.0,-3.1985224798552254,-3.362308945509439,0.0,0.0,0.0,0.0,0.0,0.0,0.8874793659401872,0.016621409174921487,-0.0003038586530182633,0.0,0.0,0.0,-0.19757034838400392,-0.003700252340901907,-0.00010418770329706074,0.0,0.0,-0.0,0.34180345560779934,0.00428800182783971,-0.0027950548828835145,0.00027357050895092475,-0.02180674101039724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857666519586546,0.05352061842835339,-0.0007436805253136374,0.0,0.0,0.0,1.5872281875798948,0.03268599385334115,-0.012829551592605985,0.005468613850436059,-0.26007891401749744,-0.002508546405243839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.32760957073407,0.0,0.0,0.0,0.5488065232889,0.010278478724727522,-0.00015368802216867734,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639119562476164,0.06815628352136155,-0.0008987866182558293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9340662253833556,0.017493924393525057,-0.0003157344711893968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.581692978400916,0.0,-1162.1076387790065,250.03730957261016,250.32920957261015,1.1968936655256674,0.009041432380735202,118.42028388376767,0.9998476951563913,0.0,0.01745240643728351,-8.340272014509151e-06,0.0,276.75014105038207,181.07295482659183,-38.0176590104917,-0.0,-1088.683312647959,205571.7096253996,-0.00583804816867399,0.0,-0.08348797845081499,3.05724081097521,0.05724081097520965,0.05724081097520965
0.020883398925261063,94.63589722635386,10.599002288093553,0.1995259608272309,68.9810680474438,0.04416884206667777,-1.735805740083452,-0.002510723120916214,1.1927830366630725,0.0,0.0,0.0,0.0,0.0,-3.1985206788718497,-3.3623117564939586,0.0,0.0,0.0,0.0,0.0,0.0,0.8875139676163841,0.01663654566191451,-0.0003046903240523926,0.0,0.0,0.0,-0.1975797790402107,-0.0037036544052388644,-0.00010447271584451742,0.0,0.0,-0.0,0.3417978707989824,0.0042919447081005545,-0.002795317207476874,0.00027382206102646004,-0.02180638470481441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857777936319581,0.05356935762586508,-0.0007457166854575298,0.0,0.0,0.0,1.5872954823657754,0.03271563202207225,-0.012830512441922466,0.005473571367800654,-0.26008996632062514,-0.002510723120916214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.99922071174473,0.0,0.0,0.0,0.5488327195561409,0.01028792890344129,-0.00015410866907501384,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639261447055767,0.0682183508640373,-0.000901247595919897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934102643421135,0.0175098554470388,-0.00031659866116918984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.58163284932414,0.0,-1162.105916907534,250.03701244862947,250.32891244862947,1.1968922679896763,0.009041689078583904,118.42010842278965,0.9998476951563913,0.0,0.01745240643728351,-8.458823957943274e-06,0.0,276.75014025604804,181.0738898373554,-38.0639306818474,-0.0,-1090.0083599487248,205577.54608434645,-0.005857880550133391,0.0,-0.08377159471914168,3.0572918123935433,0.05729181239354315,0.05729181239354315
0.021037462223031635,94.66683666155333,10.60101707710951,0.2004335852829008,64.31883834114225,0.04436757841477811,-1.7363781302799586,-0.002521602631487905,1.1927830371258545,0.0,0.0,0.0,0.0,0.0,-3.1985116739350334,-3.362325785923025,0.0,0.0,0.0,0.0,0.0,0.0,0.8876870246659383,0.016712237222114547,-0.00030887090353871497,0.0,0.0,0.0,-0.19762698768112902,-0.0037206684426438143,-0.00010590538509910969,0.0,0.0,-0.0,0.3417699722986382,0.004311663432308194,-0.002796632906735034,0.0002750800972013337,-0.021804604806567034,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.858335176696619,0.05381308299650485,-0.0007559519409596822,0.0,0.0,0.0,1.5876321821064363,0.032863834641755345,-0.012835330203359994,0.0054983608754038535,-0.2601452655090005,-0.0025216026314879014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.33703181664094,0.0,0.0,0.0,0.5489638546698029,0.01033519011845504,-0.00015622314419535833,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6399710695198224,0.06852872499554907,-0.0009136183095198769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9342847848333826,0.017589520318857566,-0.0003209427052919787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.581332203940846,0.0,-1162.09730755019,250.03552682859407,250.32742682859407,1.196885280309721,0.009042974773682938,118.41923111789957,0.9998476951563913,0.0,0.01745240643728351,-9.054730280341133e-06,0.0,276.75013623953583,181.07856431885648,-38.22623866690712,-0.0,-1094.6562525187346,205606.77853364803,-0.005957162931762842,0.0,-0.08519139892399596,3.0575468194852107,0.05754681948521057,0.05754681948521057
0.0210648512537464,94.67238062783701,10.601375847553907,0.20059496421457296,64.58546118668392,0.04440290414899631,-1.736480114375503,-0.002523535425555088,1.192783037210891,0.0,0.0,0.0,0.0,0.0,-3.1985100730539004,-3.362328291418774,0.0,0.0,0.0,0.0,0.0,0.0,0.8877178414152662,0.016725695492998398,-0.00030962324038618413,0.0,0.0,0.0,-0.19763541045971117,-0.003723694106128205,-0.00010616320699325573,0.0,0.0,-0.0,0.3417649192115305,0.004315170082150163,-0.0027968685810556147,0.0002753038181838557,-0.02180428242433229,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.8584344060378033,0.05385641837036514,-0.0007577938822595201,0.0,0.0,0.0,1.5876921868492915,0.032890183781684124,-0.012836192656408112,0.005502768221501499,-0.2601551208866074,-0.0025235354255550846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.60366200092533,0.0,0.0,0.0,0.5489872512769756,0.010343594739245014,-0.00015660366500098075,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6400974339623495,0.06858391079336043,-0.000915844549968501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9343172192603995,0.017603685060897902,-0.00032172445933830444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.581278755873,0.0,-1162.0957769977815,250.03526271834247,250.32716271834246,1.1968840380555068,0.00904320444644043,118.41907515258578,0.9998476951563913,0.0,0.01745240643728351,-9.162363103330499e-06,0.0,276.750135501493,181.0793952120456,-38.21688557730038,-0.0,-1094.388415075778,205612.00053203426,-0.005974980630262382,0.0,-0.0854462038837006,3.057592154079285,0.05759215407928477,0.05759215407928477
